"slide [mm]","Matrix1.L(pickup1,pickup2) [uH] - gap='45mm' offset='0mm'","Matrix1.L(pickup1,pickup2) [uH] - gap='60mm' offset='0mm'","Matrix1.L(pickup1,pickup2) [uH] - gap='60mm' offset='2mm'","Matrix1.L(pickup1,pickup2) [uH] - gap='60mm' offset='4mm'","Matrix1.L(pickup1,pickup2) [uH] - gap='60mm' offset='6mm'","Matrix1.L(pickup1,pickup2) [uH] - gap='60mm' offset='8mm'","Matrix1.L(pickup1,pickup2) [uH] - gap='60mm' offset='10mm'","Matrix1.L(pickup1,pickup2) [uH] - gap='60mm' offset='12mm'","Matrix1.L(pickup1,pickup2) [uH] - gap='60mm' offset='14mm'","Matrix1.L(pickup1,pickup2) [uH] - gap='60mm' offset='16mm'","Matrix1.L(pickup1,pickup2) [uH] - gap='60mm' offset='18mm'","Matrix1.L(pickup1,pickup2) [uH] - gap='60mm' offset='20mm'","Matrix1.L(pickup1,pickup2) [uH] - gap='60mm' offset='22mm'","Matrix1.L(pickup1,pickup2) [uH] - gap='60mm' offset='24mm'","Matrix1.L(pickup1,pickup2) [uH] - gap='60mm' offset='26mm'","Matrix1.L(pickup1,pickup2) [uH] - gap='60mm' offset='28mm'","Matrix1.L(pickup1,pickup2) [uH] - gap='60mm' offset='30mm'","Matrix1.L(pickup1,pickup2) [uH] - gap='60mm' offset='32mm'","Matrix1.L(pickup1,pickup2) [uH] - gap='60mm' offset='34mm'","Matrix1.L(pickup1,pickup2) [uH] - gap='60mm' offset='36mm'","Matrix1.L(pickup1,pickup2) [uH] - gap='60mm' offset='38mm'","Matrix1.L(pickup1,pickup2) [uH] - gap='60mm' offset='40mm'","Matrix1.L(pickup1,pickup2) [uH] - gap='60mm' offset='42mm'","Matrix1.L(pickup1,pickup2) [uH] - gap='60mm' offset='44mm'","Matrix1.L(pickup1,pickup2) [uH] - gap='60mm' offset='46mm'","Matrix1.L(pickup1,pickup2) [uH] - gap='60mm' offset='48mm'","Matrix1.L(pickup1,pickup2) [uH] - gap='60mm' offset='50mm'","Matrix1.L(pickup1,pickup2) [uH] - gap='65mm' offset='0mm'","Matrix1.L(pickup1,pickup2) [uH] - gap='65mm' offset='2mm'","Matrix1.L(pickup1,pickup2) [uH] - gap='65mm' offset='4mm'","Matrix1.L(pickup1,pickup2) [uH] - gap='65mm' offset='6mm'","Matrix1.L(pickup1,pickup2) [uH] - gap='65mm' offset='8mm'","Matrix1.L(pickup1,pickup2) [uH] - gap='65mm' offset='10mm'","Matrix1.L(pickup1,pickup2) [uH] - gap='65mm' offset='12mm'","Matrix1.L(pickup1,pickup2) [uH] - gap='65mm' offset='14mm'","Matrix1.L(pickup1,pickup2) [uH] - gap='65mm' offset='16mm'","Matrix1.L(pickup1,pickup2) [uH] - gap='65mm' offset='18mm'","Matrix1.L(pickup1,pickup2) [uH] - gap='65mm' offset='20mm'","Matrix1.L(pickup1,pickup2) [uH] - gap='65mm' offset='22mm'","Matrix1.L(pickup1,pickup2) [uH] - gap='65mm' offset='24mm'","Matrix1.L(pickup1,pickup2) [uH] - gap='65mm' offset='26mm'","Matrix1.L(pickup1,pickup2) [uH] - gap='65mm' offset='28mm'","Matrix1.L(pickup1,pickup2) [uH] - gap='65mm' offset='30mm'","Matrix1.L(pickup1,pickup2) [uH] - gap='65mm' offset='32mm'","Matrix1.L(pickup1,pickup2) [uH] - gap='65mm' offset='34mm'","Matrix1.L(pickup1,pickup2) [uH] - gap='65mm' offset='36mm'","Matrix1.L(pickup1,pickup2) [uH] - gap='65mm' offset='38mm'","Matrix1.L(pickup1,pickup2) [uH] - gap='65mm' offset='40mm'","Matrix1.L(pickup1,pickup2) [uH] - gap='65mm' offset='42mm'","Matrix1.L(pickup1,pickup2) [uH] - gap='65mm' offset='44mm'","Matrix1.L(pickup1,pickup2) [uH] - gap='65mm' offset='46mm'","Matrix1.L(pickup1,pickup2) [uH] - gap='65mm' offset='48mm'","Matrix1.L(pickup1,pickup2) [uH] - gap='65mm' offset='50mm'","Matrix1.L(pickup1,pickup2) [uH] - gap='70mm' offset='0mm'","Matrix1.L(pickup1,pickup2) [uH] - gap='70mm' offset='2mm'","Matrix1.L(pickup1,pickup2) [uH] - gap='70mm' offset='4mm'","Matrix1.L(pickup1,pickup2) [uH] - gap='70mm' offset='6mm'","Matrix1.L(pickup1,pickup2) [uH] - gap='70mm' offset='8mm'","Matrix1.L(pickup1,pickup2) [uH] - gap='70mm' offset='10mm'","Matrix1.L(pickup1,pickup2) [uH] - gap='70mm' offset='12mm'","Matrix1.L(pickup1,pickup2) [uH] - gap='70mm' offset='14mm'","Matrix1.L(pickup1,pickup2) [uH] - gap='70mm' offset='16mm'","Matrix1.L(pickup1,pickup2) [uH] - gap='70mm' offset='18mm'","Matrix1.L(pickup1,pickup2) [uH] - gap='70mm' offset='20mm'","Matrix1.L(pickup1,pickup2) [uH] - gap='70mm' offset='22mm'","Matrix1.L(pickup1,pickup2) [uH] - gap='70mm' offset='24mm'","Matrix1.L(pickup1,pickup2) [uH] - gap='70mm' offset='26mm'","Matrix1.L(pickup1,pickup2) [uH] - gap='70mm' offset='28mm'","Matrix1.L(pickup1,pickup2) [uH] - gap='70mm' offset='30mm'","Matrix1.L(pickup1,pickup2) [uH] - gap='70mm' offset='32mm'","Matrix1.L(pickup1,pickup2) [uH] - gap='70mm' offset='34mm'","Matrix1.L(pickup1,pickup2) [uH] - gap='70mm' offset='36mm'","Matrix1.L(pickup1,pickup2) [uH] - gap='70mm' offset='38mm'","Matrix1.L(pickup1,pickup2) [uH] - gap='70mm' offset='40mm'","Matrix1.L(pickup1,pickup2) [uH] - gap='70mm' offset='42mm'","Matrix1.L(pickup1,pickup2) [uH] - gap='70mm' offset='44mm'","Matrix1.L(pickup1,pickup2) [uH] - gap='70mm' offset='46mm'","Matrix1.L(pickup1,pickup2) [uH] - gap='70mm' offset='48mm'","Matrix1.L(pickup1,pickup2) [uH] - gap='70mm' offset='50mm'","Matrix1.L(pickup1,pickup2) [uH] - gap='75mm' offset='0mm'","Matrix1.L(pickup1,pickup2) [uH] - gap='75mm' offset='2mm'","Matrix1.L(pickup1,pickup2) [uH] - gap='75mm' offset='4mm'","Matrix1.L(pickup1,pickup2) [uH] - gap='75mm' offset='6mm'","Matrix1.L(pickup1,pickup2) [uH] - gap='75mm' offset='8mm'","Matrix1.L(pickup1,pickup2) [uH] - gap='75mm' offset='10mm'","Matrix1.L(pickup1,pickup2) [uH] - gap='75mm' offset='12mm'","Matrix1.L(pickup1,pickup2) [uH] - gap='75mm' offset='14mm'","Matrix1.L(pickup1,pickup2) [uH] - gap='75mm' offset='16mm'","Matrix1.L(pickup1,pickup2) [uH] - gap='75mm' offset='18mm'","Matrix1.L(pickup1,pickup2) [uH] - gap='75mm' offset='20mm'","Matrix1.L(pickup1,pickup2) [uH] - gap='75mm' offset='22mm'","Matrix1.L(pickup1,pickup2) [uH] - gap='75mm' offset='24mm'","Matrix1.L(pickup1,pickup2) [uH] - gap='75mm' offset='26mm'","Matrix1.L(pickup1,pickup2) [uH] - gap='75mm' offset='28mm'","Matrix1.L(pickup1,pickup2) [uH] - gap='75mm' offset='30mm'","Matrix1.L(pickup1,pickup2) [uH] - gap='75mm' offset='32mm'","Matrix1.L(pickup1,pickup2) [uH] - gap='75mm' offset='34mm'","Matrix1.L(pickup1,pickup2) [uH] - gap='75mm' offset='36mm'","Matrix1.L(pickup1,pickup2) [uH] - gap='75mm' offset='38mm'","Matrix1.L(pickup1,pickup2) [uH] - gap='75mm' offset='40mm'","Matrix1.L(pickup1,pickup2) [uH] - gap='75mm' offset='42mm'","Matrix1.L(pickup1,pickup2) [uH] - gap='75mm' offset='44mm'","Matrix1.L(pickup1,pickup2) [uH] - gap='75mm' offset='46mm'","Matrix1.L(pickup1,pickup2) [uH] - gap='75mm' offset='48mm'","Matrix1.L(pickup1,pickup2) [uH] - gap='75mm' offset='50mm'"
-50,,7.381263,7.40223,7.441497,7.539431,7.264945,7.593147,7.460899,7.470802,7.389518,7.451249,7.294455,7.418387,7.398488,7.28576,7.355559,7.334537,7.356592,7.355766,7.432139,7.299783,7.212461,7.278813,7.238772,7.206087,7.323649,7.277407,7.298903,7.289194,7.28449,7.199,7.316342,7.459561,7.301221,7.176809,7.237259,7.281722,7.355831,7.31171,7.210446,7.25668,7.319318,7.353013,7.172475,7.307178,7.28899,7.164293,7.226367,7.351232,7.197416,7.114713,7.469725,7.248096,7.225637,7.311858,7.069076,7.327201,7.126839,7.309541,7.101548,7.257274,7.142867,7.311239,7.223392,7.223079,7.170009,7.107488,7.12093,7.146713,7.168673,7.266668,7.178232,7.115112,7.159072,7.149477,7.132085,7.084187,7.226419,7.14656,7.12706,7.003991,7.221659,7.131839,7.064672,7.178191,7.117049,7.148331,6.960292,7.111284,7.259822,7.164346,7.202108,7.160209,7.167714,7.186588,7.06854,7.124448,7.116438,7.012532,7.124317,7.160108,7.042207,7.106471,7.084008,7.12925
-46,,7.330359,7.571635,7.408781,7.393491,7.395647,7.513555,7.525576,7.535265,7.517655,7.390424,7.360226,7.443917,7.438297,7.47874,7.391696,7.379909,7.353217,7.434515,7.4454,7.404142,7.449046,7.31725,7.329953,7.290443,7.291138,7.23569,7.406771,7.201727,7.320817,7.382106,7.383849,7.499789,7.480347,7.278494,7.248767,7.308589,7.243047,7.242196,7.219233,7.407522,7.306569,7.435282,7.175767,7.233692,7.21404,7.386239,7.194783,7.146996,7.342074,7.231466,7.02937,7.176379,7.299619,7.225757,7.321403,7.356172,7.473898,7.316365,7.18155,7.185563,7.210522,7.207893,7.209532,7.144405,7.138258,7.074958,7.219014,7.217796,7.227435,7.172094,7.234,7.220846,7.111288,7.117703,7.17889,7.11529,7.100118,7.167804,7.179858,7.165074,7.105933,7.124614,7.198436,7.145338,7.152987,7.159439,7.226373,7.167969,7.103518,7.205354,7.146769,7.150072,7.126566,7.195805,7.038037,7.005867,7.158843,7.205666,7.17418,6.991261,7.068735,7.090477,7.016486,7.021179
-42,,7.469414,7.456885,7.470351,7.401829,7.419678,7.589438,7.638452,7.390113,7.361189,7.368861,7.430993,7.441199,7.48378,7.528764,7.499852,7.482465,7.406228,7.390793,7.392391,7.424011,7.397697,7.37256,7.316487,7.300451,7.456965,7.251392,7.342704,7.262075,7.415834,7.214857,7.396049,7.398254,7.37433,7.295467,7.422435,7.34266,7.320554,7.290493,7.335136,7.422352,7.360668,7.220352,7.340489,7.265621,7.295824,7.276981,7.368031,7.218048,7.30879,7.26059,7.373938,7.158265,7.362832,7.396227,7.383913,7.234226,7.281159,7.232671,7.346959,7.31143,7.203635,7.128487,7.219345,7.265296,7.227296,7.413281,7.265811,7.34767,7.245807,7.151122,7.06723,7.202852,7.095841,7.194836,7.14071,7.283947,7.279938,7.22746,7.228504,7.215314,7.245181,7.126512,7.120667,7.159303,7.226444,7.151546,7.14575,7.299175,7.253141,7.211041,7.236821,7.113953,7.039275,7.139146,7.148929,7.369592,7.105196,7.178358,7.211064,7.106438,7.011763,7.177842,7.167795,7.042743
-38,,7.438259,7.490362,7.555477,7.538632,7.541171,7.499815,7.534301,7.477727,7.38176,7.344207,7.439716,7.470473,7.633295,7.432547,7.538431,7.415313,7.288111,7.447393,7.325136,7.519812,7.408925,7.371587,7.313497,7.401233,7.333674,7.17014,7.513063,7.41116,7.452748,7.456409,7.416329,7.511834,7.328393,7.335119,7.379424,7.384518,7.439409,7.31297,7.308844,7.266685,7.320709,7.402061,7.358851,7.305405,7.351684,7.248685,7.300007,7.219752,7.30328,7.359193,7.165297,7.316642,7.202422,7.246554,7.284565,7.296814,7.247185,7.203432,7.33491,7.290616,7.312896,7.332465,7.219406,7.250023,7.248414,7.266103,7.233632,7.149499,7.143969,7.309928,7.237145,7.210503,7.297897,7.126455,7.252675,7.08421,7.133348,7.240001,7.201539,7.211085,7.202185,7.237381,7.167029,7.175514,7.150493,7.256292,7.076428,7.315765,7.149114,7.372785,7.236143,6.975223,7.081011,7.282972,7.198785,7.172666,7.206238,7.1539,7.021426,7.110031,7.056775,7.25132,7.146112,7.062737
-34,,7.419429,7.498469,7.56911,7.656532,7.631352,7.564309,7.66377,7.666349,7.561355,7.447573,7.453141,7.471114,7.441423,7.415612,7.477547,7.498078,7.493768,7.412652,7.293823,7.524574,7.373694,7.436561,7.440673,7.525355,7.302896,7.343149,7.380272,7.404088,7.369209,7.370875,7.359714,7.400801,7.446713,7.368373,7.359851,7.471041,7.310955,7.470688,7.323766,7.213527,7.388142,7.441588,7.401747,7.281426,7.266452,7.282017,7.189971,7.348202,7.312504,7.342735,7.356603,7.324666,7.238083,7.302987,7.432804,7.2925,7.263148,7.142123,7.302319,7.150131,7.200429,7.286107,7.3542,7.222327,7.376261,7.330516,7.29881,7.258442,7.154984,7.28064,7.198298,7.301002,7.090633,7.168685,7.308232,7.271397,7.184307,7.17626,7.221028,7.127775,7.24456,7.285999,7.146852,7.30393,7.218641,7.127243,7.28015,7.27266,7.151853,7.256481,7.198678,7.160486,7.222584,7.172769,7.311966,7.17816,7.12862,7.23644,7.124801,7.129492,7.162781,7.158142,7.064555,7.097406
-30,,7.622954,7.520283,7.42918,7.675064,7.462467,7.406758,7.63518,7.466565,7.557267,7.487241,7.525807,7.41069,7.488601,7.462607,7.458834,7.467866,7.386232,7.399945,7.44345,7.331632,7.433837,7.627205,7.435831,7.297634,7.282849,7.403758,7.407971,7.477597,7.568777,7.430046,7.400486,7.384004,7.530977,7.331198,7.35556,7.353283,7.388501,7.456314,7.446205,7.35135,7.411387,7.393279,7.414143,7.384046,7.316937,7.402234,7.248765,7.420314,7.392737,7.346036,7.222155,7.288459,7.255833,7.337462,7.314173,7.320863,7.324925,7.248645,7.235152,7.309113,7.328483,7.221303,7.444325,7.258761,7.360391,7.376014,7.254394,7.377028,7.310288,7.295142,7.141578,7.240043,7.338103,7.296158,7.301743,7.281693,7.280879,7.206861,7.300295,7.265629,7.191619,7.201445,7.213698,7.213282,7.20505,7.297326,7.224071,7.323406,7.167515,7.248441,7.160305,7.226544,7.21289,7.197703,7.045209,7.056326,7.329938,7.314907,7.060706,7.064815,7.168785,7.181104,7.106099,7.051184
-26,,7.600518,7.493577,7.535278,7.507758,7.606698,7.6328,7.565952,7.518878,7.643498,7.457526,7.57818,7.649518,7.501851,7.466534,7.569785,7.487613,7.523103,7.394363,7.371194,7.49985,7.359064,7.561477,7.404795,7.323613,7.51683,7.353341,7.411784,7.342876,7.522468,7.382098,7.35575,7.310074,7.400224,7.472539,7.417173,7.404564,7.375289,7.527859,7.355045,7.355811,7.470102,7.425779,7.442261,7.31537,7.334748,7.535665,7.387697,7.39021,7.459331,7.205345,7.39861,7.424396,7.275039,7.267465,7.37237,7.306618,7.341836,7.373832,7.397328,7.156067,7.228371,7.226384,7.307267,7.198654,7.323905,7.256705,7.347571,7.373137,7.270429,7.283441,7.330579,7.30738,7.285262,7.288741,7.297019,7.258907,7.282071,7.234286,7.220971,7.224175,7.075581,7.340466,7.178157,7.175516,7.235654,7.227053,7.463263,7.293957,7.286432,7.294,7.31787,7.231846,7.078465,7.158435,7.141841,7.146518,7.247712,7.041199,7.060667,7.114775,7.191785,7.095563,7.078483,7.076833
-22,,7.78901,7.627608,7.527293,7.547848,7.698708,7.518696,7.76429,7.550868,7.552047,7.446531,7.588797,7.591977,7.489918,7.590133,7.4744,7.480037,7.515018,7.450746,7.528533,7.387773,7.388474,7.361194,7.388785,7.33145,7.457536,7.494415,7.471866,7.376763,7.417955,7.467421,7.393589,7.462635,7.576297,7.478272,7.33646,7.411362,7.4399,7.44362,7.467754,7.292164,7.17178,7.411181,7.273548,7.444122,7.359313,7.355984,7.314009,7.392616,7.347524,7.289085,7.310121,7.337675,7.292961,7.293289,7.382336,7.375463,7.430829,7.284433,7.464185,7.422522,7.328438,7.31478,7.381668,7.26653,7.305578,7.245123,7.234571,7.351488,7.179613,7.364799,7.36397,7.399387,7.142861,7.141331,7.250521,7.384841,7.155002,7.354836,7.301025,7.312788,7.290459,7.230732,7.247046,7.303221,7.218849,7.229966,7.365119,7.260998,7.177564,7.297476,7.191541,7.329971,7.287078,7.184553,7.119749,7.155834,7.120098,7.120897,7.169307,7.16401,7.236703,7.131519,7.142811,7.177527
-18,,7.686723,7.551789,7.682352,7.529149,7.616949,7.546493,7.652994,7.785328,7.629334,7.703455,7.513659,7.589495,7.633639,7.502017,7.494367,7.57272,7.727724,7.330562,7.486876,7.480446,7.549279,7.59055,7.430504,7.460777,7.603841,7.29821,7.433033,7.407747,7.420231,7.517014,7.509695,7.341905,7.349692,7.328846,7.415726,7.447498,7.481175,7.470998,7.356592,7.346465,7.509813,7.342397,7.341097,7.357506,7.31183,7.36522,7.397772,7.503391,7.450968,7.321066,7.343949,7.245381,7.406224,7.185855,7.25013,7.309109,7.283544,7.240852,7.1848,7.230319,7.423193,7.222928,7.454774,7.283245,7.309009,7.237856,7.337737,7.400287,7.257847,7.214265,7.208432,7.211935,7.331951,7.349315,7.236492,7.191654,7.32587,7.261346,7.202149,7.291521,7.233338,7.297479,7.372309,7.33554,7.238967,7.241594,7.268422,7.143449,7.20864,7.240687,7.221178,7.168131,7.232161,7.138494,7.269506,7.236744,7.14127,7.099697,7.074881,7.158166,7.114022,7.106641,7.116221,7.065869
-14,,7.649655,7.42732,7.511566,7.514687,7.664746,7.699258,7.57096,7.490219,7.652342,7.640365,7.57012,7.531035,7.568488,7.663578,7.467982,7.533103,7.49583,7.609078,7.462134,7.560673,7.450499,7.350536,7.411773,7.422593,7.418757,7.308907,7.37364,7.452759,7.562378,7.51696,7.395017,7.434872,7.314141,7.407205,7.513841,7.426956,7.292679,7.440743,7.415349,7.4408,7.452073,7.462038,7.318095,7.332549,7.41366,7.344019,7.202857,7.295129,7.404209,7.260886,7.405093,7.307458,7.472745,7.421584,7.280048,7.379021,7.327021,7.258521,7.306369,7.28909,7.276722,7.363991,7.235201,7.26847,7.43673,7.253353,7.148983,7.280577,7.229377,7.252412,7.25478,7.256066,7.210983,7.275838,7.305519,7.24976,7.06513,7.167472,7.263282,7.204956,7.216877,7.279969,7.225278,7.327717,7.211737,7.189497,7.275892,7.355002,7.253376,7.260836,7.235554,7.24188,7.350744,7.160792,7.218952,7.17078,7.149047,7.282271,7.198605,7.123407,7.392981,7.153089,7.127218,7.225318
