"slide [mm]","Matrix1.L(source2,pickup2) [uH] - gap='45mm' offset='0mm'","Matrix1.L(source2,pickup2) [uH] - gap='60mm' offset='0mm'","Matrix1.L(source2,pickup2) [uH] - gap='60mm' offset='2mm'","Matrix1.L(source2,pickup2) [uH] - gap='60mm' offset='4mm'","Matrix1.L(source2,pickup2) [uH] - gap='60mm' offset='6mm'","Matrix1.L(source2,pickup2) [uH] - gap='60mm' offset='8mm'","Matrix1.L(source2,pickup2) [uH] - gap='60mm' offset='10mm'","Matrix1.L(source2,pickup2) [uH] - gap='60mm' offset='12mm'","Matrix1.L(source2,pickup2) [uH] - gap='60mm' offset='14mm'","Matrix1.L(source2,pickup2) [uH] - gap='60mm' offset='16mm'","Matrix1.L(source2,pickup2) [uH] - gap='60mm' offset='18mm'","Matrix1.L(source2,pickup2) [uH] - gap='60mm' offset='20mm'","Matrix1.L(source2,pickup2) [uH] - gap='60mm' offset='22mm'","Matrix1.L(source2,pickup2) [uH] - gap='60mm' offset='24mm'","Matrix1.L(source2,pickup2) [uH] - gap='60mm' offset='26mm'","Matrix1.L(source2,pickup2) [uH] - gap='60mm' offset='28mm'","Matrix1.L(source2,pickup2) [uH] - gap='60mm' offset='30mm'","Matrix1.L(source2,pickup2) [uH] - gap='60mm' offset='32mm'","Matrix1.L(source2,pickup2) [uH] - gap='60mm' offset='34mm'","Matrix1.L(source2,pickup2) [uH] - gap='60mm' offset='36mm'","Matrix1.L(source2,pickup2) [uH] - gap='60mm' offset='38mm'","Matrix1.L(source2,pickup2) [uH] - gap='60mm' offset='40mm'","Matrix1.L(source2,pickup2) [uH] - gap='60mm' offset='42mm'","Matrix1.L(source2,pickup2) [uH] - gap='60mm' offset='44mm'","Matrix1.L(source2,pickup2) [uH] - gap='60mm' offset='46mm'","Matrix1.L(source2,pickup2) [uH] - gap='60mm' offset='48mm'","Matrix1.L(source2,pickup2) [uH] - gap='60mm' offset='50mm'","Matrix1.L(source2,pickup2) [uH] - gap='65mm' offset='0mm'","Matrix1.L(source2,pickup2) [uH] - gap='65mm' offset='2mm'","Matrix1.L(source2,pickup2) [uH] - gap='65mm' offset='4mm'","Matrix1.L(source2,pickup2) [uH] - gap='65mm' offset='6mm'","Matrix1.L(source2,pickup2) [uH] - gap='65mm' offset='8mm'","Matrix1.L(source2,pickup2) [uH] - gap='65mm' offset='10mm'","Matrix1.L(source2,pickup2) [uH] - gap='65mm' offset='12mm'","Matrix1.L(source2,pickup2) [uH] - gap='65mm' offset='14mm'","Matrix1.L(source2,pickup2) [uH] - gap='65mm' offset='16mm'","Matrix1.L(source2,pickup2) [uH] - gap='65mm' offset='18mm'","Matrix1.L(source2,pickup2) [uH] - gap='65mm' offset='20mm'","Matrix1.L(source2,pickup2) [uH] - gap='65mm' offset='22mm'","Matrix1.L(source2,pickup2) [uH] - gap='65mm' offset='24mm'","Matrix1.L(source2,pickup2) [uH] - gap='65mm' offset='26mm'","Matrix1.L(source2,pickup2) [uH] - gap='65mm' offset='28mm'","Matrix1.L(source2,pickup2) [uH] - gap='65mm' offset='30mm'","Matrix1.L(source2,pickup2) [uH] - gap='65mm' offset='32mm'","Matrix1.L(source2,pickup2) [uH] - gap='65mm' offset='34mm'","Matrix1.L(source2,pickup2) [uH] - gap='65mm' offset='36mm'","Matrix1.L(source2,pickup2) [uH] - gap='65mm' offset='38mm'","Matrix1.L(source2,pickup2) [uH] - gap='65mm' offset='40mm'","Matrix1.L(source2,pickup2) [uH] - gap='65mm' offset='42mm'","Matrix1.L(source2,pickup2) [uH] - gap='65mm' offset='44mm'","Matrix1.L(source2,pickup2) [uH] - gap='65mm' offset='46mm'","Matrix1.L(source2,pickup2) [uH] - gap='65mm' offset='48mm'","Matrix1.L(source2,pickup2) [uH] - gap='65mm' offset='50mm'","Matrix1.L(source2,pickup2) [uH] - gap='70mm' offset='0mm'","Matrix1.L(source2,pickup2) [uH] - gap='70mm' offset='2mm'","Matrix1.L(source2,pickup2) [uH] - gap='70mm' offset='4mm'","Matrix1.L(source2,pickup2) [uH] - gap='70mm' offset='6mm'","Matrix1.L(source2,pickup2) [uH] - gap='70mm' offset='8mm'","Matrix1.L(source2,pickup2) [uH] - gap='70mm' offset='10mm'","Matrix1.L(source2,pickup2) [uH] - gap='70mm' offset='12mm'","Matrix1.L(source2,pickup2) [uH] - gap='70mm' offset='14mm'","Matrix1.L(source2,pickup2) [uH] - gap='70mm' offset='16mm'","Matrix1.L(source2,pickup2) [uH] - gap='70mm' offset='18mm'","Matrix1.L(source2,pickup2) [uH] - gap='70mm' offset='20mm'","Matrix1.L(source2,pickup2) [uH] - gap='70mm' offset='22mm'","Matrix1.L(source2,pickup2) [uH] - gap='70mm' offset='24mm'","Matrix1.L(source2,pickup2) [uH] - gap='70mm' offset='26mm'","Matrix1.L(source2,pickup2) [uH] - gap='70mm' offset='28mm'","Matrix1.L(source2,pickup2) [uH] - gap='70mm' offset='30mm'","Matrix1.L(source2,pickup2) [uH] - gap='70mm' offset='32mm'","Matrix1.L(source2,pickup2) [uH] - gap='70mm' offset='34mm'","Matrix1.L(source2,pickup2) [uH] - gap='70mm' offset='36mm'","Matrix1.L(source2,pickup2) [uH] - gap='70mm' offset='38mm'","Matrix1.L(source2,pickup2) [uH] - gap='70mm' offset='40mm'","Matrix1.L(source2,pickup2) [uH] - gap='70mm' offset='42mm'","Matrix1.L(source2,pickup2) [uH] - gap='70mm' offset='44mm'","Matrix1.L(source2,pickup2) [uH] - gap='70mm' offset='46mm'","Matrix1.L(source2,pickup2) [uH] - gap='70mm' offset='48mm'","Matrix1.L(source2,pickup2) [uH] - gap='70mm' offset='50mm'","Matrix1.L(source2,pickup2) [uH] - gap='75mm' offset='0mm'","Matrix1.L(source2,pickup2) [uH] - gap='75mm' offset='2mm'","Matrix1.L(source2,pickup2) [uH] - gap='75mm' offset='4mm'","Matrix1.L(source2,pickup2) [uH] - gap='75mm' offset='6mm'","Matrix1.L(source2,pickup2) [uH] - gap='75mm' offset='8mm'","Matrix1.L(source2,pickup2) [uH] - gap='75mm' offset='10mm'","Matrix1.L(source2,pickup2) [uH] - gap='75mm' offset='12mm'","Matrix1.L(source2,pickup2) [uH] - gap='75mm' offset='14mm'","Matrix1.L(source2,pickup2) [uH] - gap='75mm' offset='16mm'","Matrix1.L(source2,pickup2) [uH] - gap='75mm' offset='18mm'","Matrix1.L(source2,pickup2) [uH] - gap='75mm' offset='20mm'","Matrix1.L(source2,pickup2) [uH] - gap='75mm' offset='22mm'","Matrix1.L(source2,pickup2) [uH] - gap='75mm' offset='24mm'","Matrix1.L(source2,pickup2) [uH] - gap='75mm' offset='26mm'","Matrix1.L(source2,pickup2) [uH] - gap='75mm' offset='28mm'","Matrix1.L(source2,pickup2) [uH] - gap='75mm' offset='30mm'","Matrix1.L(source2,pickup2) [uH] - gap='75mm' offset='32mm'","Matrix1.L(source2,pickup2) [uH] - gap='75mm' offset='34mm'","Matrix1.L(source2,pickup2) [uH] - gap='75mm' offset='36mm'","Matrix1.L(source2,pickup2) [uH] - gap='75mm' offset='38mm'","Matrix1.L(source2,pickup2) [uH] - gap='75mm' offset='40mm'","Matrix1.L(source2,pickup2) [uH] - gap='75mm' offset='42mm'","Matrix1.L(source2,pickup2) [uH] - gap='75mm' offset='44mm'","Matrix1.L(source2,pickup2) [uH] - gap='75mm' offset='46mm'","Matrix1.L(source2,pickup2) [uH] - gap='75mm' offset='48mm'","Matrix1.L(source2,pickup2) [uH] - gap='75mm' offset='50mm'"
-50,,4.79129,4.759729,4.795726,4.819434,4.728698,4.809834,4.707686,4.706464,4.661595,4.648696,4.56467,4.586897,4.546087,4.463341,4.441149,4.36364,4.340247,4.292188,4.267287,4.146915,4.068659,4.030625,3.946491,3.897756,3.85984,3.783114,4.396803,4.379873,4.412554,4.372933,4.365973,4.402562,4.372891,4.272871,4.293526,4.269486,4.257305,4.192726,4.129431,4.098847,4.083949,4.079275,3.975078,3.977658,3.927662,3.80454,3.798967,3.775783,3.687139,3.612687,3.62736,3.487031,4.050258,4.070034,3.975052,4.068007,4.002787,4.034781,3.947443,4.003738,3.916711,3.939739,3.917731,3.877535,3.810396,3.794876,3.731423,3.730288,3.700604,3.684568,3.615232,3.546573,3.511637,3.466079,3.389207,3.356962,3.331102,3.25942,3.729362,3.671998,3.730412,3.687494,3.683956,3.700201,3.671975,3.668165,3.608423,3.603384,3.641767,3.560221,3.570616,3.522507,3.500912,3.466668,3.406245,3.373141,3.341223,3.286627,3.274814,3.227868,3.145363,3.130751,3.048414,3.040608
-46,,5.131712,5.242979,5.189203,5.138478,5.145954,5.148341,5.163249,5.090613,5.109199,4.996059,4.953349,4.972481,4.893486,4.855273,4.821155,4.732637,4.709768,4.681927,4.600377,4.549704,4.478112,4.39274,4.317186,4.24657,4.171081,4.099483,4.740571,4.70218,4.737115,4.74552,4.725158,4.755685,4.701249,4.613411,4.622869,4.578496,4.535638,4.500839,4.472456,4.491288,4.406409,4.416056,4.281977,4.265864,4.174697,4.181194,4.064889,4.018718,4.010626,3.914393,3.804343,3.803356,4.360891,4.348613,4.372899,4.343448,4.378238,4.343831,4.258181,4.268236,4.218582,4.222589,4.184459,4.123861,4.109851,4.044584,4.056069,4.023249,3.993154,3.928438,3.861054,3.82418,3.771805,3.708719,3.675943,3.60497,3.541785,3.473946,3.988234,3.990461,3.950179,3.971658,3.983094,3.947165,3.934436,3.902447,3.925577,3.877509,3.856809,3.844693,3.768363,3.771752,3.705493,3.720688,3.611651,3.563395,3.585425,3.570284,3.498104,3.402174,3.394956,3.311632,3.273973,3.231106
-42,,5.578669,5.574093,5.587144,5.50889,5.494285,5.576353,5.556695,5.416457,5.387869,5.356673,5.360852,5.28729,5.286618,5.258117,5.198499,5.093193,5.018758,4.969894,4.936903,4.828473,4.79487,4.720783,4.593876,4.551484,4.501905,4.402089,5.050813,5.066949,5.087506,4.983123,5.04343,5.060799,5.03101,4.945704,4.945616,4.956456,4.878161,4.859048,4.798065,4.798715,4.744896,4.621758,4.646337,4.554626,4.508811,4.455732,4.418531,4.329248,4.280843,4.187462,4.16274,4.007946,4.678422,4.657847,4.643,4.615647,4.621907,4.598353,4.593063,4.533627,4.531956,4.443869,4.471441,4.425373,4.410746,4.413379,4.342989,4.340418,4.247548,4.179224,4.062849,4.083124,3.997085,3.985675,3.910321,3.886214,3.827182,3.750253,4.256529,4.241123,4.241389,4.196401,4.171787,4.214136,4.175249,4.165879,4.14485,4.167859,4.089863,4.113014,4.072871,3.974576,3.929999,3.955939,3.888347,3.917262,3.791528,3.762968,3.709832,3.658273,3.585917,3.554169,3.505588,3.411512
-38,,5.902461,5.939146,5.952281,5.944989,5.938403,5.855221,5.878346,5.846225,5.782587,5.69278,5.666634,5.635051,5.679306,5.536263,5.517027,5.410041,5.348548,5.333845,5.20651,5.20914,5.110523,5.031546,4.928168,4.895983,4.734538,4.615869,5.460596,5.412716,5.415132,5.40985,5.39418,5.396248,5.280716,5.308892,5.296598,5.209113,5.230339,5.119091,5.122336,5.024639,5.026782,5.012958,4.924051,4.868159,4.821176,4.692216,4.65713,4.580786,4.54991,4.477175,4.342086,4.299018,4.864483,4.885383,4.909369,4.878705,4.85621,4.82337,4.866903,4.808374,4.785189,4.792576,4.698424,4.707004,4.645066,4.630222,4.583075,4.478679,4.468361,4.455044,4.393562,4.340085,4.304592,4.188199,4.173196,4.006228,4.021057,3.966916,4.496704,4.460985,4.482571,4.470617,4.457739,4.449652,4.395318,4.430499,4.37707,4.411122,4.32343,4.335024,4.26045,4.14046,4.183581,4.169711,4.132016,4.043825,4.017773,3.941528,3.881229,3.860094,3.809624,3.790459,3.705414,3.592363
-34,,6.213645,6.245005,6.303254,6.310252,6.300245,6.232401,6.263943,6.224874,6.156058,6.045462,6.006432,5.966945,5.913547,5.84614,5.791261,5.780245,5.729754,5.582551,5.471551,5.496011,5.352248,5.296264,5.240559,5.183588,5.006118,4.970469,5.705494,5.712799,5.659402,5.67152,5.629893,5.620198,5.650578,5.586595,5.526062,5.582404,5.45112,5.476736,5.362594,5.294473,5.312641,5.280712,5.206707,5.078326,5.01933,4.955971,4.855274,4.836987,4.788328,4.734963,4.660742,4.560036,5.148995,5.177904,5.204511,5.176629,5.101598,5.029949,5.131356,5.017181,5.000794,5.04248,5.002052,4.913252,4.955014,4.896135,4.811895,4.783714,4.709795,4.688345,4.613352,4.57672,4.44832,4.425162,4.388096,4.321499,4.214214,4.129009,4.714936,4.704193,4.714191,4.717107,4.645659,4.697702,4.669107,4.583862,4.624319,4.607694,4.533378,4.537504,4.45294,4.436102,4.424492,4.336423,4.35231,4.277931,4.189209,4.184062,4.093044,4.032506,4.018148,3.976136,3.841131,3.82038
-30,,6.65091,6.565222,6.525807,6.636462,6.521193,6.441274,6.572401,6.437363,6.473322,6.370688,6.373687,6.248059,6.204864,6.148042,6.135367,6.081154,5.927345,5.852485,5.806384,5.694496,5.645414,5.648548,5.515495,5.360555,5.255738,5.232493,5.95988,5.995176,6.0425,5.970357,5.953302,5.907382,5.944485,5.817425,5.795294,5.747196,5.729313,5.734348,5.686666,5.581812,5.562036,5.475086,5.418169,5.394844,5.302358,5.264419,5.150166,5.12791,5.054531,4.95468,4.798623,4.774877,5.357712,5.387186,5.406708,5.405825,5.401459,5.317552,5.286767,5.29368,5.274995,5.241608,5.266614,5.202167,5.130159,5.098259,5.040156,5.029563,4.973149,4.915682,4.744226,4.736655,4.739247,4.667274,4.584485,4.529137,4.456271,4.363105,4.929398,4.902523,4.868569,4.843669,4.86227,4.864064,4.831362,4.852947,4.816624,4.793673,4.705003,4.695818,4.668081,4.659357,4.627215,4.56061,4.488102,4.412956,4.444313,4.388342,4.243834,4.180391,4.150958,4.128201,4.011871,3.935794
-26,,6.931294,6.895401,6.861926,6.811378,6.897127,6.874997,6.787129,6.765121,6.777995,6.637824,6.623375,6.648459,6.485997,6.406697,6.429977,6.299774,6.217364,6.123418,6.041887,6.033049,5.912941,5.874131,5.696823,5.586932,5.59031,5.450894,6.199163,6.171457,6.253292,6.153225,6.131272,6.091697,6.143862,6.125125,6.043317,6.059227,6.001186,5.997032,5.857818,5.801928,5.825759,5.749054,5.70255,5.546021,5.534921,5.523925,5.405108,5.334168,5.249464,5.080239,5.073547,5.015358,5.619518,5.587675,5.634006,5.579784,5.597549,5.602303,5.583953,5.461489,5.448505,5.411884,5.407921,5.337398,5.346892,5.257306,5.259834,5.243337,5.150088,5.056646,5.053016,4.981166,4.911578,4.836807,4.774795,4.693527,4.630546,4.531299,5.066468,5.107262,4.996988,5.116138,5.022222,5.056233,5.060261,4.98863,5.052674,4.971995,4.963167,4.897772,4.891137,4.819929,4.721224,4.684405,4.630531,4.613666,4.604161,4.458782,4.410794,4.349384,4.352445,4.265093,4.156798,4.13027
-22,,7.259737,7.191933,7.082068,7.090535,7.171215,7.018117,7.136058,7.016395,6.969524,6.859947,6.850437,6.797588,6.717279,6.735827,6.62809,6.519926,6.448288,6.360509,6.344586,6.167026,6.093428,5.992137,5.890538,5.80079,5.773613,5.684379,6.460687,6.38836,6.408257,6.409943,6.377264,6.412032,6.39763,6.303276,6.234745,6.261002,6.21265,6.139706,6.15,5.994861,5.867564,5.948417,5.801728,5.824803,5.728929,5.650365,5.527459,5.501705,5.415539,5.274267,5.193035,5.170894,5.772979,5.807189,5.842135,5.826642,5.818926,5.762799,5.814119,5.754609,5.703013,5.667114,5.649405,5.576085,5.533315,5.46237,5.383833,5.359634,5.257449,5.285673,5.217162,5.152847,5.027744,4.938361,4.919016,4.866562,4.720326,4.704879,5.309946,5.278051,5.296095,5.211276,5.236936,5.247857,5.165805,5.149493,5.185343,5.099297,5.097253,5.102596,5.006158,5.020157,4.956906,4.879128,4.824525,4.773659,4.683295,4.621552,4.607604,4.505856,4.491726,4.417722,4.310352,4.288035
-18,,7.418178,7.331514,7.417933,7.305856,7.322915,7.270665,7.312657,7.306815,7.222996,7.19492,7.069136,7.069486,6.966279,6.869531,6.795068,6.783694,6.768677,6.491428,6.523273,6.405161,6.38182,6.262622,6.088049,6.069986,6.000224,5.777462,6.610589,6.596703,6.590491,6.663418,6.585706,6.506847,6.488723,6.446434,6.451706,6.43856,6.414949,6.389197,6.241693,6.176931,6.210301,6.057625,6.05157,5.962084,5.890064,5.825219,5.76374,5.710999,5.607744,5.471236,5.399038,5.245596,6.019238,5.876234,5.943256,5.924665,5.908991,5.932063,5.825718,5.824255,5.903795,5.781824,5.821628,5.687088,5.661607,5.580386,5.596514,5.551037,5.422663,5.362412,5.34063,5.223117,5.181029,5.148483,5.063987,4.995787,4.934852,4.828587,5.40763,5.430903,5.37233,5.406121,5.414339,5.397106,5.317184,5.332144,5.318441,5.21011,5.185761,5.171001,5.114102,5.101034,5.075841,4.966229,4.981996,4.908597,4.810738,4.733856,4.680506,4.653764,4.549828,4.490915,4.450031,4.337069
-14,,7.565357,7.426685,7.483411,7.457586,7.539978,7.542776,7.405376,7.363583,7.40181,7.349355,7.229824,7.164273,7.155927,7.145409,6.951849,6.883371,6.852286,6.793944,6.615545,6.618194,6.487329,6.325069,6.236255,6.189787,6.09693,5.886296,6.734253,6.774718,6.846713,6.791946,6.693243,6.691778,6.631813,6.632118,6.633305,6.546555,6.43769,6.496349,6.411409,6.416665,6.348291,6.272397,6.122899,6.046427,6.064242,5.90927,5.724628,5.788906,5.734676,5.546885,5.536233,5.421006,6.151485,6.150655,6.062066,6.124153,6.077715,6.005681,5.994937,5.952273,5.922774,5.956144,5.845622,5.817024,5.856906,5.74757,5.624602,5.61496,5.536716,5.520095,5.476873,5.401125,5.278658,5.250964,5.199535,5.094106,4.932732,4.867919,5.497977,5.476864,5.47526,5.517155,5.501098,5.499091,5.406145,5.400357,5.41876,5.407856,5.363546,5.316709,5.266373,5.196876,5.208397,5.075331,5.064183,4.989694,4.906501,4.927609,4.838524,4.719528,4.769545,4.644306,4.517059,4.506103
