"slide [mm]","Matrix1.L(source1,pickup2) [uH] - gap='40mm' offset='0mm'","Matrix1.L(source1,pickup2) [uH] - gap='40mm' offset='2mm'","Matrix1.L(source1,pickup2) [uH] - gap='40mm' offset='4mm'","Matrix1.L(source1,pickup2) [uH] - gap='40mm' offset='6mm'","Matrix1.L(source1,pickup2) [uH] - gap='40mm' offset='8mm'","Matrix1.L(source1,pickup2) [uH] - gap='40mm' offset='10mm'","Matrix1.L(source1,pickup2) [uH] - gap='40mm' offset='12mm'","Matrix1.L(source1,pickup2) [uH] - gap='40mm' offset='14mm'","Matrix1.L(source1,pickup2) [uH] - gap='40mm' offset='16mm'","Matrix1.L(source1,pickup2) [uH] - gap='40mm' offset='18mm'","Matrix1.L(source1,pickup2) [uH] - gap='40mm' offset='20mm'","Matrix1.L(source1,pickup2) [uH] - gap='40mm' offset='22mm'","Matrix1.L(source1,pickup2) [uH] - gap='40mm' offset='24mm'","Matrix1.L(source1,pickup2) [uH] - gap='40mm' offset='26mm'","Matrix1.L(source1,pickup2) [uH] - gap='40mm' offset='28mm'","Matrix1.L(source1,pickup2) [uH] - gap='40mm' offset='30mm'","Matrix1.L(source1,pickup2) [uH] - gap='40mm' offset='32mm'","Matrix1.L(source1,pickup2) [uH] - gap='40mm' offset='34mm'","Matrix1.L(source1,pickup2) [uH] - gap='40mm' offset='36mm'","Matrix1.L(source1,pickup2) [uH] - gap='40mm' offset='38mm'","Matrix1.L(source1,pickup2) [uH] - gap='40mm' offset='40mm'","Matrix1.L(source1,pickup2) [uH] - gap='40mm' offset='42mm'","Matrix1.L(source1,pickup2) [uH] - gap='40mm' offset='44mm'","Matrix1.L(source1,pickup2) [uH] - gap='40mm' offset='46mm'","Matrix1.L(source1,pickup2) [uH] - gap='40mm' offset='48mm'","Matrix1.L(source1,pickup2) [uH] - gap='40mm' offset='50mm'","Matrix1.L(source1,pickup2) [uH] - gap='45mm' offset='0mm'","Matrix1.L(source1,pickup2) [uH] - gap='45mm' offset='2mm'","Matrix1.L(source1,pickup2) [uH] - gap='45mm' offset='4mm'","Matrix1.L(source1,pickup2) [uH] - gap='45mm' offset='6mm'","Matrix1.L(source1,pickup2) [uH] - gap='45mm' offset='8mm'","Matrix1.L(source1,pickup2) [uH] - gap='45mm' offset='10mm'","Matrix1.L(source1,pickup2) [uH] - gap='45mm' offset='12mm'","Matrix1.L(source1,pickup2) [uH] - gap='45mm' offset='14mm'","Matrix1.L(source1,pickup2) [uH] - gap='45mm' offset='16mm'","Matrix1.L(source1,pickup2) [uH] - gap='45mm' offset='18mm'","Matrix1.L(source1,pickup2) [uH] - gap='45mm' offset='20mm'","Matrix1.L(source1,pickup2) [uH] - gap='45mm' offset='22mm'","Matrix1.L(source1,pickup2) [uH] - gap='45mm' offset='24mm'","Matrix1.L(source1,pickup2) [uH] - gap='45mm' offset='26mm'","Matrix1.L(source1,pickup2) [uH] - gap='45mm' offset='28mm'","Matrix1.L(source1,pickup2) [uH] - gap='45mm' offset='30mm'","Matrix1.L(source1,pickup2) [uH] - gap='45mm' offset='32mm'","Matrix1.L(source1,pickup2) [uH] - gap='45mm' offset='34mm'","Matrix1.L(source1,pickup2) [uH] - gap='45mm' offset='36mm'","Matrix1.L(source1,pickup2) [uH] - gap='45mm' offset='38mm'","Matrix1.L(source1,pickup2) [uH] - gap='45mm' offset='40mm'","Matrix1.L(source1,pickup2) [uH] - gap='45mm' offset='42mm'","Matrix1.L(source1,pickup2) [uH] - gap='45mm' offset='44mm'","Matrix1.L(source1,pickup2) [uH] - gap='45mm' offset='46mm'","Matrix1.L(source1,pickup2) [uH] - gap='45mm' offset='48mm'","Matrix1.L(source1,pickup2) [uH] - gap='45mm' offset='50mm'","Matrix1.L(source1,pickup2) [uH] - gap='50mm' offset='0mm'","Matrix1.L(source1,pickup2) [uH] - gap='50mm' offset='2mm'","Matrix1.L(source1,pickup2) [uH] - gap='50mm' offset='4mm'","Matrix1.L(source1,pickup2) [uH] - gap='50mm' offset='6mm'","Matrix1.L(source1,pickup2) [uH] - gap='50mm' offset='8mm'","Matrix1.L(source1,pickup2) [uH] - gap='50mm' offset='10mm'","Matrix1.L(source1,pickup2) [uH] - gap='50mm' offset='12mm'","Matrix1.L(source1,pickup2) [uH] - gap='50mm' offset='14mm'","Matrix1.L(source1,pickup2) [uH] - gap='50mm' offset='16mm'","Matrix1.L(source1,pickup2) [uH] - gap='50mm' offset='18mm'","Matrix1.L(source1,pickup2) [uH] - gap='50mm' offset='20mm'","Matrix1.L(source1,pickup2) [uH] - gap='50mm' offset='22mm'","Matrix1.L(source1,pickup2) [uH] - gap='50mm' offset='24mm'","Matrix1.L(source1,pickup2) [uH] - gap='50mm' offset='26mm'","Matrix1.L(source1,pickup2) [uH] - gap='50mm' offset='28mm'","Matrix1.L(source1,pickup2) [uH] - gap='50mm' offset='30mm'","Matrix1.L(source1,pickup2) [uH] - gap='50mm' offset='32mm'","Matrix1.L(source1,pickup2) [uH] - gap='50mm' offset='34mm'","Matrix1.L(source1,pickup2) [uH] - gap='50mm' offset='36mm'","Matrix1.L(source1,pickup2) [uH] - gap='50mm' offset='38mm'","Matrix1.L(source1,pickup2) [uH] - gap='50mm' offset='40mm'","Matrix1.L(source1,pickup2) [uH] - gap='50mm' offset='42mm'","Matrix1.L(source1,pickup2) [uH] - gap='50mm' offset='44mm'","Matrix1.L(source1,pickup2) [uH] - gap='50mm' offset='46mm'","Matrix1.L(source1,pickup2) [uH] - gap='50mm' offset='48mm'","Matrix1.L(source1,pickup2) [uH] - gap='50mm' offset='50mm'","Matrix1.L(source1,pickup2) [uH] - gap='55mm' offset='0mm'","Matrix1.L(source1,pickup2) [uH] - gap='55mm' offset='2mm'","Matrix1.L(source1,pickup2) [uH] - gap='55mm' offset='4mm'","Matrix1.L(source1,pickup2) [uH] - gap='55mm' offset='6mm'","Matrix1.L(source1,pickup2) [uH] - gap='55mm' offset='8mm'","Matrix1.L(source1,pickup2) [uH] - gap='55mm' offset='10mm'","Matrix1.L(source1,pickup2) [uH] - gap='55mm' offset='12mm'","Matrix1.L(source1,pickup2) [uH] - gap='55mm' offset='14mm'","Matrix1.L(source1,pickup2) [uH] - gap='55mm' offset='16mm'","Matrix1.L(source1,pickup2) [uH] - gap='55mm' offset='18mm'","Matrix1.L(source1,pickup2) [uH] - gap='55mm' offset='20mm'","Matrix1.L(source1,pickup2) [uH] - gap='55mm' offset='22mm'","Matrix1.L(source1,pickup2) [uH] - gap='55mm' offset='24mm'","Matrix1.L(source1,pickup2) [uH] - gap='55mm' offset='26mm'","Matrix1.L(source1,pickup2) [uH] - gap='55mm' offset='28mm'","Matrix1.L(source1,pickup2) [uH] - gap='55mm' offset='30mm'","Matrix1.L(source1,pickup2) [uH] - gap='55mm' offset='32mm'","Matrix1.L(source1,pickup2) [uH] - gap='55mm' offset='34mm'","Matrix1.L(source1,pickup2) [uH] - gap='55mm' offset='36mm'","Matrix1.L(source1,pickup2) [uH] - gap='55mm' offset='38mm'","Matrix1.L(source1,pickup2) [uH] - gap='55mm' offset='40mm'","Matrix1.L(source1,pickup2) [uH] - gap='55mm' offset='42mm'","Matrix1.L(source1,pickup2) [uH] - gap='55mm' offset='44mm'","Matrix1.L(source1,pickup2) [uH] - gap='55mm' offset='46mm'","Matrix1.L(source1,pickup2) [uH] - gap='55mm' offset='48mm'","Matrix1.L(source1,pickup2) [uH] - gap='55mm' offset='50mm'"
-50,2.691591,2.664365,2.70096,2.676384,2.654832,2.687644,2.65384,2.611374,2.702391,2.653928,2.626144,2.607358,2.585495,2.557301,2.570631,2.533196,2.568406,2.496957,2.466787,2.443645,2.527751,2.467677,2.331775,2.349397,2.305705,2.295105,2.195759,2.184322,2.161316,2.171689,2.158341,2.174355,2.173073,2.234047,2.138976,2.134512,2.136869,2.106807,2.09088,2.077147,2.172018,2.061623,2.028943,1.963155,2.017911,2.057548,2.018005,1.957905,2.007872,1.947181,2.00616,1.908303,1.756751,1.789907,1.863338,1.836082,1.825548,1.753083,1.811665,1.757786,1.868134,1.725457,1.712083,1.793226,1.707247,1.772793,1.752962,1.668413,1.671927,1.735181,1.709138,1.627134,1.666128,1.671827,1.67322,1.632133,1.598185,1.537375,1.466179,1.370208,1.419047,1.412868,1.458282,1.46839,1.490035,1.407175,1.456537,1.442563,1.370378,1.437425,1.388493,1.433358,1.345332,1.394321,1.3496,1.39286,1.40487,1.353199,1.365263,1.362949,1.345988,1.316707,1.31634,1.306292
-46,3.348907,3.308249,3.276762,3.318123,3.405502,3.278576,3.264425,3.282194,3.238372,3.256324,3.2422,3.209213,3.18851,3.200334,3.114302,3.187394,3.079683,3.163566,2.995975,2.984246,2.937233,2.988215,2.947515,2.824118,2.908546,2.764711,2.723358,2.727374,2.823463,2.731669,2.691228,2.735557,2.689721,2.767323,2.684837,2.685986,2.746038,2.640639,2.628624,2.701996,2.681741,2.629792,2.543647,2.650933,2.594514,2.556237,2.506952,2.425759,2.40355,2.374804,2.271381,2.379409,2.321143,2.308846,2.223418,2.248587,2.25132,2.244547,2.24391,2.210462,2.22855,2.276924,2.172898,2.164593,2.17875,2.13934,2.150326,2.091301,2.165275,2.068973,2.073724,2.051644,2.077587,2.053983,1.988868,2.005667,1.929873,1.91952,1.946724,1.939085,1.940063,1.839001,1.858463,1.906837,1.861101,1.891404,1.815256,1.900671,1.881882,1.830292,1.804161,1.852514,1.784368,1.778212,1.775883,1.801704,1.761378,1.757994,1.747374,1.739934,1.65588,1.70838,1.647384,1.651981
-42,3.914075,3.785985,3.903608,3.903189,3.887071,3.768844,3.875059,3.845327,3.878744,3.807737,3.788727,3.6154,3.843726,3.691045,3.763971,3.639669,3.606401,3.547327,3.524059,3.474306,3.448711,3.372953,3.365423,3.316141,3.296629,3.21081,3.269561,3.245043,3.240793,3.238168,3.22165,3.269929,3.215903,3.098905,3.19064,3.139984,3.174225,3.122874,3.191133,3.095681,3.062825,3.043893,3.017428,3.10725,2.961432,2.973372,2.86146,2.845225,2.911904,2.792168,2.734768,2.692753,2.710831,2.709188,2.699641,2.689916,2.67652,2.658184,2.671175,2.665442,2.654816,2.616376,2.659937,2.60522,2.596035,2.589267,2.586948,2.511773,2.536957,2.503334,2.487881,2.525342,2.367428,2.503836,2.339531,2.338714,2.313695,2.258376,2.330108,2.318972,2.246809,2.270072,2.314286,2.238332,2.324354,2.257401,2.204942,2.293331,2.200087,2.254223,2.164344,2.195321,2.2267,2.20239,2.189414,2.087807,2.087006,2.056949,2.035677,2.07557,2.071927,1.968202,1.957579,2.005177
-38,4.370861,4.416375,4.41751,4.478842,4.436175,4.411768,4.362306,4.382868,4.29766,4.350258,4.287552,4.244596,4.256976,4.118427,4.169933,4.152491,4.168119,4.024243,3.961271,3.966138,3.891492,3.8516,3.795257,3.709331,3.641993,3.608673,3.717936,3.706493,3.807201,3.716076,3.690696,3.688231,3.683742,3.656757,3.641555,3.624902,3.60163,3.551616,3.575625,3.527883,3.520989,3.461578,3.525428,3.400805,3.343765,3.342261,3.316768,3.240069,3.171637,3.178911,3.110859,3.058613,3.217096,3.126171,3.052446,3.086897,3.047523,3.089698,3.077344,3.068714,3.115301,3.128533,2.987933,3.009772,2.969858,2.947822,2.988695,2.924743,2.870076,2.950438,2.818213,2.812562,2.80775,2.737593,2.737266,2.7442,2.631924,2.668418,2.721395,2.679435,2.610425,2.594709,2.63461,2.597188,2.605638,2.575283,2.571615,2.590769,2.576828,2.636673,2.51877,2.511055,2.509562,2.452668,2.448811,2.372536,2.435575,2.474934,2.363506,2.378996,2.371688,2.284023,2.252026,2.213009
-34,4.936909,4.921393,4.793587,4.784862,4.868429,4.894346,4.861174,4.844301,4.805946,4.770188,4.689715,4.657649,4.664196,4.527464,4.575032,4.524025,4.491499,4.457824,4.54711,4.244808,4.281122,4.275213,4.34216,4.081851,4.101405,3.945314,4.119367,4.090303,4.181219,4.078129,4.085427,4.118239,4.215794,4.165002,3.992012,4.020536,4.107888,3.935592,3.932674,3.88833,3.832786,3.925491,3.755501,3.737992,3.695796,3.635244,3.591884,3.596249,3.439441,3.498707,3.493602,3.38125,3.478497,3.484106,3.451956,3.500586,3.464743,3.441653,3.536799,3.543691,3.350947,3.386752,3.381214,3.318386,3.295861,3.417032,3.387334,3.261808,3.222504,3.192831,3.145728,3.142142,3.077551,3.054306,3.010128,2.961368,2.906275,2.973914,2.974174,2.90818,2.90125,2.92525,2.956069,2.916734,3.029069,2.892883,2.954122,2.991291,2.91939,2.84682,2.916949,2.887152,2.801871,2.887729,2.740593,2.776609,2.684873,2.673946,2.638255,2.655107,2.552585,2.585374,2.529793,2.471562
-30,5.322188,5.319854,5.26817,5.311188,5.235216,5.310352,5.228716,5.40503,5.071561,5.144408,5.136863,5.101101,5.028114,4.975692,4.935548,4.866233,4.853845,4.802481,4.749877,4.672418,4.586414,4.426691,4.469928,4.426428,4.415981,4.245263,4.471713,4.376677,4.467811,4.464978,4.425042,4.444048,4.498672,4.508111,4.418576,4.37123,4.282885,4.392221,4.272642,4.324322,4.143637,4.144535,4.153904,4.158986,4.004899,4.096521,3.90614,3.862207,3.816461,3.757996,3.702541,3.640956,3.785246,3.866758,3.880131,3.774909,3.787098,3.763376,3.75611,3.745324,3.733164,3.787119,3.694581,3.791078,3.682263,3.565881,3.57991,3.530467,3.497416,3.450268,3.436658,3.372936,3.389662,3.275734,3.272157,3.343483,3.176579,3.216504,3.358043,3.33752,3.241555,3.281521,3.278289,3.304932,3.199713,3.210396,3.303639,3.157786,3.182593,3.193099,3.216854,3.15163,3.157452,3.059311,2.998892,3.083228,2.960809,3.01267,2.959608,2.895624,2.892831,2.782127,2.800974,2.682091
-26,5.678195,5.667581,5.656761,5.621911,5.586326,5.593483,5.584046,5.645049,5.394462,5.650093,5.473557,5.391296,5.368753,5.246084,5.273807,5.174452,5.22346,4.998445,5.03126,4.911736,5.04752,4.773848,4.727433,4.554406,4.48614,4.491273,4.806429,4.801956,4.814022,4.716746,4.801571,4.747873,4.711071,4.708996,4.67425,4.648536,4.633111,4.578752,4.517933,4.522563,4.481281,4.394625,4.408052,4.246211,4.27166,4.231328,4.16672,4.081401,4.049812,4.010709,3.958252,3.91416,4.07223,4.066569,4.072204,4.021607,4.041748,4.066646,3.997484,4.027943,3.996162,3.975043,3.91866,3.885334,4.008788,3.81827,3.789087,3.806404,3.760608,3.727147,3.702935,3.643849,3.598705,3.602034,3.479787,3.437462,3.366573,3.368955,3.552355,3.579133,3.470206,3.469749,3.53915,3.45549,3.393503,3.401366,3.392405,3.514875,3.38692,3.232373,3.306884,3.311838,3.365344,3.259679,3.230567,3.191452,3.248827,3.095085,3.056564,3.054633,3.084577,2.982675,2.986908,2.861103
-22,5.897821,5.891865,5.653342,5.870931,5.746143,5.791806,5.802835,5.779457,5.759724,5.733442,5.565821,5.619358,5.574718,5.58333,5.491786,5.386528,5.26886,5.291816,5.232643,5.064969,4.984839,5.000543,4.830005,4.851578,4.744478,4.691489,5.062372,5.011188,5.033011,4.996835,5.014508,4.986344,4.981077,4.891094,4.824754,4.885381,4.732559,4.812102,4.826555,4.770397,4.725468,4.821328,4.598667,4.468593,4.517372,4.478894,4.382323,4.345603,4.239995,4.191552,4.130309,4.081198,4.203563,4.275748,4.273004,4.377602,4.252085,4.36828,4.248052,4.140007,4.220531,4.153128,4.136503,4.112395,4.080218,4.02373,3.997339,3.969505,3.932158,3.893633,3.939446,3.798449,3.773323,3.710635,3.703342,3.726257,3.682574,3.60791,3.676039,3.651687,3.802009,3.670955,3.677716,3.675419,3.765389,3.689723,3.690936,3.636922,3.563256,3.591657,3.627505,3.497319,3.454783,3.570492,3.533711,3.37588,3.401382,3.296181,3.344273,3.31911,3.300485,3.138818,3.11578,3.073903
-18,6.108331,6.04621,6.049679,5.934099,6.062767,5.999743,5.849932,5.881505,5.919397,5.895066,5.863972,5.574669,5.768678,5.6983,5.561159,5.563163,5.539449,5.323259,5.387269,5.326926,5.219008,5.154456,5.10823,5.035136,4.930722,4.843146,5.234294,5.195238,5.181273,5.183314,5.222708,5.186301,5.169488,5.042958,5.130026,5.086625,4.918535,4.987059,4.961053,4.953314,4.839344,4.847083,4.763795,4.693099,4.554882,4.597583,4.53016,4.476363,4.382602,4.347443,4.265844,4.354529,4.392371,4.495782,4.460931,4.487393,4.460164,4.449275,4.398829,4.400164,4.37898,4.479055,4.350768,4.300439,4.313975,4.209533,4.191764,4.143142,4.11382,4.087191,4.029398,3.967852,3.924303,3.942064,3.919654,3.781907,3.788138,3.677889,3.955979,3.850141,3.886755,3.934586,3.931861,3.896804,3.903179,3.801667,3.795653,3.787871,3.838642,3.736986,3.793955,3.718578,3.710507,3.684581,3.633643,3.590403,3.578048,3.569752,3.466646,3.450011,3.374896,3.373552,3.327961,3.163998
-14,6.084813,6.1674,6.219185,6.17819,6.177665,6.015047,5.986696,6.087901,6.054388,5.906542,5.930827,5.91436,5.852722,5.821142,5.769565,5.484367,5.590176,5.586118,5.302428,5.413028,5.325437,5.251541,5.162473,5.063803,5.048531,4.92373,5.320694,5.322719,5.317744,5.272477,5.31818,5.28557,5.271369,5.34883,5.195723,5.185323,5.135722,5.07523,5.076755,5.016121,5.115738,4.9025,4.878203,4.797977,4.765216,4.721428,4.616847,4.569593,4.488241,4.404231,4.369363,4.280389,4.568722,4.5889,4.645485,4.574676,4.603332,4.480578,4.565151,4.532253,4.549005,4.375491,4.463901,4.41173,4.382075,4.344957,4.278354,4.308178,4.304254,4.171028,4.123154,4.135815,4.012027,3.986272,3.947897,3.905197,3.787146,3.881397,4.021695,4.098547,4.024995,3.974006,3.984085,3.985402,3.96862,4.047109,3.935138,3.984059,3.86566,3.857222,3.816404,3.764564,3.693461,3.657557,3.678781,3.769688,3.62195,3.592182,3.542289,3.505306,3.424723,3.425738,3.3559,3.308073
