"slide [mm]","Matrix1.L(source1,source1) [uH] - gap='40mm' offset='0mm'","Matrix1.L(source1,source1) [uH] - gap='40mm' offset='2mm'","Matrix1.L(source1,source1) [uH] - gap='40mm' offset='4mm'","Matrix1.L(source1,source1) [uH] - gap='40mm' offset='6mm'","Matrix1.L(source1,source1) [uH] - gap='40mm' offset='8mm'","Matrix1.L(source1,source1) [uH] - gap='40mm' offset='10mm'","Matrix1.L(source1,source1) [uH] - gap='40mm' offset='12mm'","Matrix1.L(source1,source1) [uH] - gap='40mm' offset='14mm'","Matrix1.L(source1,source1) [uH] - gap='40mm' offset='16mm'","Matrix1.L(source1,source1) [uH] - gap='40mm' offset='18mm'","Matrix1.L(source1,source1) [uH] - gap='40mm' offset='20mm'","Matrix1.L(source1,source1) [uH] - gap='40mm' offset='22mm'","Matrix1.L(source1,source1) [uH] - gap='40mm' offset='24mm'","Matrix1.L(source1,source1) [uH] - gap='40mm' offset='26mm'","Matrix1.L(source1,source1) [uH] - gap='40mm' offset='28mm'","Matrix1.L(source1,source1) [uH] - gap='40mm' offset='30mm'","Matrix1.L(source1,source1) [uH] - gap='40mm' offset='32mm'","Matrix1.L(source1,source1) [uH] - gap='40mm' offset='34mm'","Matrix1.L(source1,source1) [uH] - gap='40mm' offset='36mm'","Matrix1.L(source1,source1) [uH] - gap='40mm' offset='38mm'","Matrix1.L(source1,source1) [uH] - gap='40mm' offset='40mm'","Matrix1.L(source1,source1) [uH] - gap='40mm' offset='42mm'","Matrix1.L(source1,source1) [uH] - gap='40mm' offset='44mm'","Matrix1.L(source1,source1) [uH] - gap='40mm' offset='46mm'","Matrix1.L(source1,source1) [uH] - gap='40mm' offset='48mm'","Matrix1.L(source1,source1) [uH] - gap='40mm' offset='50mm'","Matrix1.L(source1,source1) [uH] - gap='45mm' offset='0mm'","Matrix1.L(source1,source1) [uH] - gap='45mm' offset='2mm'","Matrix1.L(source1,source1) [uH] - gap='45mm' offset='4mm'","Matrix1.L(source1,source1) [uH] - gap='45mm' offset='6mm'","Matrix1.L(source1,source1) [uH] - gap='45mm' offset='8mm'","Matrix1.L(source1,source1) [uH] - gap='45mm' offset='10mm'","Matrix1.L(source1,source1) [uH] - gap='45mm' offset='12mm'","Matrix1.L(source1,source1) [uH] - gap='45mm' offset='14mm'","Matrix1.L(source1,source1) [uH] - gap='45mm' offset='16mm'","Matrix1.L(source1,source1) [uH] - gap='45mm' offset='18mm'","Matrix1.L(source1,source1) [uH] - gap='45mm' offset='20mm'","Matrix1.L(source1,source1) [uH] - gap='45mm' offset='22mm'","Matrix1.L(source1,source1) [uH] - gap='45mm' offset='24mm'","Matrix1.L(source1,source1) [uH] - gap='45mm' offset='26mm'","Matrix1.L(source1,source1) [uH] - gap='45mm' offset='28mm'","Matrix1.L(source1,source1) [uH] - gap='45mm' offset='30mm'","Matrix1.L(source1,source1) [uH] - gap='45mm' offset='32mm'","Matrix1.L(source1,source1) [uH] - gap='45mm' offset='34mm'","Matrix1.L(source1,source1) [uH] - gap='45mm' offset='36mm'","Matrix1.L(source1,source1) [uH] - gap='45mm' offset='38mm'","Matrix1.L(source1,source1) [uH] - gap='45mm' offset='40mm'","Matrix1.L(source1,source1) [uH] - gap='45mm' offset='42mm'","Matrix1.L(source1,source1) [uH] - gap='45mm' offset='44mm'","Matrix1.L(source1,source1) [uH] - gap='45mm' offset='46mm'","Matrix1.L(source1,source1) [uH] - gap='45mm' offset='48mm'","Matrix1.L(source1,source1) [uH] - gap='45mm' offset='50mm'","Matrix1.L(source1,source1) [uH] - gap='50mm' offset='0mm'","Matrix1.L(source1,source1) [uH] - gap='50mm' offset='2mm'","Matrix1.L(source1,source1) [uH] - gap='50mm' offset='4mm'","Matrix1.L(source1,source1) [uH] - gap='50mm' offset='6mm'","Matrix1.L(source1,source1) [uH] - gap='50mm' offset='8mm'","Matrix1.L(source1,source1) [uH] - gap='50mm' offset='10mm'","Matrix1.L(source1,source1) [uH] - gap='50mm' offset='12mm'","Matrix1.L(source1,source1) [uH] - gap='50mm' offset='14mm'","Matrix1.L(source1,source1) [uH] - gap='50mm' offset='16mm'","Matrix1.L(source1,source1) [uH] - gap='50mm' offset='18mm'","Matrix1.L(source1,source1) [uH] - gap='50mm' offset='20mm'","Matrix1.L(source1,source1) [uH] - gap='50mm' offset='22mm'","Matrix1.L(source1,source1) [uH] - gap='50mm' offset='24mm'","Matrix1.L(source1,source1) [uH] - gap='50mm' offset='26mm'","Matrix1.L(source1,source1) [uH] - gap='50mm' offset='28mm'","Matrix1.L(source1,source1) [uH] - gap='50mm' offset='30mm'","Matrix1.L(source1,source1) [uH] - gap='50mm' offset='32mm'","Matrix1.L(source1,source1) [uH] - gap='50mm' offset='34mm'","Matrix1.L(source1,source1) [uH] - gap='50mm' offset='36mm'","Matrix1.L(source1,source1) [uH] - gap='50mm' offset='38mm'","Matrix1.L(source1,source1) [uH] - gap='50mm' offset='40mm'","Matrix1.L(source1,source1) [uH] - gap='50mm' offset='42mm'","Matrix1.L(source1,source1) [uH] - gap='50mm' offset='44mm'","Matrix1.L(source1,source1) [uH] - gap='50mm' offset='46mm'","Matrix1.L(source1,source1) [uH] - gap='50mm' offset='48mm'","Matrix1.L(source1,source1) [uH] - gap='50mm' offset='50mm'","Matrix1.L(source1,source1) [uH] - gap='55mm' offset='0mm'","Matrix1.L(source1,source1) [uH] - gap='55mm' offset='2mm'","Matrix1.L(source1,source1) [uH] - gap='55mm' offset='4mm'","Matrix1.L(source1,source1) [uH] - gap='55mm' offset='6mm'","Matrix1.L(source1,source1) [uH] - gap='55mm' offset='8mm'","Matrix1.L(source1,source1) [uH] - gap='55mm' offset='10mm'","Matrix1.L(source1,source1) [uH] - gap='55mm' offset='12mm'","Matrix1.L(source1,source1) [uH] - gap='55mm' offset='14mm'","Matrix1.L(source1,source1) [uH] - gap='55mm' offset='16mm'","Matrix1.L(source1,source1) [uH] - gap='55mm' offset='18mm'","Matrix1.L(source1,source1) [uH] - gap='55mm' offset='20mm'","Matrix1.L(source1,source1) [uH] - gap='55mm' offset='22mm'","Matrix1.L(source1,source1) [uH] - gap='55mm' offset='24mm'","Matrix1.L(source1,source1) [uH] - gap='55mm' offset='26mm'","Matrix1.L(source1,source1) [uH] - gap='55mm' offset='28mm'","Matrix1.L(source1,source1) [uH] - gap='55mm' offset='30mm'","Matrix1.L(source1,source1) [uH] - gap='55mm' offset='32mm'","Matrix1.L(source1,source1) [uH] - gap='55mm' offset='34mm'","Matrix1.L(source1,source1) [uH] - gap='55mm' offset='36mm'","Matrix1.L(source1,source1) [uH] - gap='55mm' offset='38mm'","Matrix1.L(source1,source1) [uH] - gap='55mm' offset='40mm'","Matrix1.L(source1,source1) [uH] - gap='55mm' offset='42mm'","Matrix1.L(source1,source1) [uH] - gap='55mm' offset='44mm'","Matrix1.L(source1,source1) [uH] - gap='55mm' offset='46mm'","Matrix1.L(source1,source1) [uH] - gap='55mm' offset='48mm'","Matrix1.L(source1,source1) [uH] - gap='55mm' offset='50mm'"
6,31.6059,31.61406,31.59289,31.38877,31.59705,31.43237,31.52833,31.61205,31.50509,31.51883,31.5561,31.47035,31.46686,31.24411,31.37491,31.33544,31.30759,31.11987,31.25627,31.17774,31.44347,30.92757,31.11353,31.03632,30.98204,31.03678,31.34296,31.11306,31.14373,31.12992,31.04619,31.15144,31.05966,31.06154,31.06154,30.85996,30.97747,31.00698,30.94066,30.97498,30.93123,30.8405,31.12994,30.83659,30.81546,30.8415,30.64002,30.80551,30.72383,30.64498,30.66417,30.65359,30.68108,30.73668,30.69418,30.7314,30.75394,30.68353,30.68455,30.71447,30.51208,30.66714,30.65086,30.64598,30.59034,30.60407,30.59655,30.54304,30.53386,30.50579,30.76134,30.49623,30.44449,30.42456,30.25565,30.26995,30.39045,30.30258,30.41833,30.4311,30.4138,30.40792,30.38048,30.41879,30.39144,30.43924,30.41327,30.34659,30.36078,30.52738,30.30298,30.51721,30.31204,30.48897,30.49445,30.22754,30.39846,30.28581,30.20934,30.19383,30.12576,30.42741,30.37712,30.12727
10,31.41747,31.26842,31.62907,31.67538,31.58091,31.59067,31.63056,31.5119,31.34672,31.51257,31.13377,31.49107,31.45699,31.39269,31.42282,31.38322,31.30648,31.28109,31.20529,31.23947,31.14033,31.13934,31.09825,31.31437,31.00951,30.95551,31.08381,31.15026,31.15559,31.1218,31.07397,30.82316,31.08922,31.27111,31.07488,31.0294,31.33455,30.99089,30.97899,30.94099,30.92001,31.09434,30.89141,30.82571,30.81522,30.76125,30.78215,30.76094,30.71432,30.64667,30.46776,30.6237,30.7509,30.71974,30.72397,30.67967,30.66943,30.70209,30.82942,30.69254,30.67035,30.63772,30.60889,30.63539,30.63575,30.4563,30.54587,30.57142,30.54762,30.49223,30.41532,30.46944,30.43321,30.44563,30.60692,30.20721,30.41563,30.27614,30.39643,30.38023,30.28685,30.35787,30.3951,30.54007,30.25288,30.40416,30.40077,30.36257,30.52811,30.36645,30.32948,30.33328,30.3263,30.29963,30.48082,30.38347,30.35542,30.4312,30.19394,30.14659,30.31866,30.13356,30.13455,30.262
14,31.61289,31.62705,31.44177,31.5839,31.58706,31.54311,31.5731,31.5221,31.51615,31.51137,31.46251,31.44637,31.43495,31.40385,31.33758,31.34021,31.57608,31.21561,31.21902,31.17079,31.12218,31.33422,31.12315,31.28385,30.99926,30.92036,31.06576,30.96549,31.14504,31.04741,31.02646,30.88429,30.99417,31.08513,31.01207,31.08297,30.99304,30.98054,31.02744,30.75681,30.99519,30.87703,30.89513,31.14631,30.82944,30.78886,30.99908,30.7526,30.68862,30.64292,30.62999,30.84803,30.70844,30.7405,30.73718,30.73375,30.73226,30.71323,30.6735,30.66596,30.71348,30.63958,30.62432,30.63945,30.58075,30.58796,30.73554,30.52363,30.73775,30.51166,30.69134,30.68912,30.42008,30.26355,30.45412,30.37282,30.55662,30.3794,30.65456,30.43299,30.47394,30.41324,30.34672,30.40312,30.37355,30.38054,30.38859,30.42404,30.39392,30.3697,30.17774,30.35475,30.29536,30.29112,30.528,30.21647,30.23179,30.25272,30.23244,30.37579,30.20447,30.19506,30.1571,30.25765
18,31.3942,31.36672,31.51394,31.58389,31.53982,31.52587,31.17924,31.58226,31.33325,31.4897,31.12431,31.43557,31.20158,31.35334,31.60426,31.31031,31.29786,31.30558,31.19887,31.17921,31.07602,31.16558,31.00973,31.00243,31.19173,30.91802,31.04151,31.01421,31.0606,30.90035,31.07358,31.35235,31.05454,31.05113,31.01912,31.01505,31.00536,31.01213,31.01171,30.93632,30.70225,31.23158,30.85708,31.06602,30.80658,30.78671,30.71131,30.72576,30.64471,30.94957,30.5639,30.80413,30.71741,30.66312,30.64755,30.8529,30.75228,30.66919,30.67634,30.71584,30.47971,30.65944,30.60707,30.79572,30.56067,30.53947,30.57825,30.81153,30.53862,30.47969,30.48523,30.59617,30.43014,30.61809,30.38181,30.39769,30.31441,30.55221,30.40533,30.43732,30.39445,30.35908,30.4026,30.40736,30.34068,30.36091,30.3257,30.35739,30.31801,30.30851,30.29786,30.2834,30.30571,30.29712,30.48939,30.39744,30.20732,30.24735,30.1907,30.34776,30.16448,30.32008,30.29562,30.04436
22,31.57708,31.50744,31.54208,31.53958,31.51214,31.53917,31.45331,31.26234,31.27746,31.46396,31.39398,31.19321,31.33152,31.3532,31.33139,31.3282,31.21324,31.01468,31.47875,31.13052,31.09457,31.05436,31.00667,30.93662,30.73571,30.69809,31.06624,31.01824,30.9157,30.89752,31.06555,31.02873,31.036,31.01546,30.95998,30.92728,30.97439,30.86577,30.91131,30.89449,30.88417,30.81804,30.84206,30.60583,30.75839,30.7459,30.6683,30.72732,30.45817,30.60318,30.55772,30.57418,30.61922,30.65548,30.70119,30.67689,30.68602,30.63199,30.67104,30.4571,30.63805,30.59323,30.59929,30.60652,30.59603,30.52372,30.52881,30.48827,30.33581,30.48914,30.44958,30.61943,30.4344,30.42098,30.55592,30.33954,30.31287,30.14466,30.518,30.34744,30.4925,30.51598,30.33416,30.5083,30.34974,30.50943,30.60076,30.47231,30.33526,30.26461,30.30233,30.47991,30.4816,30.23795,30.22275,30.50939,30.40312,30.37662,30.35488,30.05252,30.2909,30.14397,30.29177,30.18243
26,31.50481,31.77692,31.50179,31.48069,31.45615,31.44684,31.49055,31.43065,31.4548,31.3699,31.31117,31.37671,31.28491,31.27016,30.94112,31.24207,31.22129,31.50483,31.0631,31.07911,31.07015,31.07222,30.96635,30.88815,30.85209,30.79947,30.97594,31.35773,30.82127,31.02235,30.97863,31.03699,31.19624,31.01184,30.95094,30.92159,30.7384,30.71046,30.90168,30.86265,30.85067,30.81108,30.84041,30.80512,30.99507,30.73711,30.61387,30.95561,30.80716,30.5809,30.79974,30.53629,30.89315,30.6107,30.61544,30.78292,30.84492,30.63003,30.4622,30.58503,30.56862,30.54811,30.73038,30.49005,30.52278,30.50311,30.49076,30.58391,30.46939,30.64518,30.36804,30.36476,30.5613,30.60449,30.3506,30.36869,30.51591,30.39559,30.4894,30.532,30.53743,30.27226,30.32862,30.53128,30.52353,30.28721,30.51548,30.31773,30.30378,30.48368,30.24499,30.41056,30.27306,30.26574,30.37035,30.15977,30.00664,30.157,30.12468,30.3039,30.29712,30.08983,30.11734,30.2583
30,31.41927,31.44935,31.42522,31.3807,31.21746,31.38708,31.32887,31.18493,31.3946,31.00536,31.30098,31.29327,31.27955,31.22125,31.22806,31.18554,31.1683,31.10554,31.09551,30.98237,31.28366,30.94897,30.92003,30.90652,30.84792,31.01736,31.01388,30.95797,30.96845,30.76601,30.95593,30.93855,30.93509,30.88093,30.94905,30.86101,30.84275,30.85782,30.86661,30.83415,30.99447,30.77224,30.73051,30.54748,30.70097,30.47798,30.617,30.45096,30.57239,30.5217,30.53867,30.46299,30.59429,30.70352,30.5651,30.75614,30.57745,30.54764,30.76815,30.57538,30.81323,30.76468,30.74098,30.5452,30.22211,30.471,30.70099,30.28153,30.30921,30.42993,30.39064,30.61395,30.36458,30.55502,30.35456,30.26164,30.45375,30.22317,30.37349,30.43954,30.34982,30.32527,30.34734,30.30348,30.33939,30.34498,30.32408,30.32171,30.49028,30.29549,30.105,30.45577,30.23635,30.0971,30.41146,30.14529,30.12556,30.16524,30.31995,30.11526,30.25856,30.10135,30.28644,30.26914
34,31.33353,31.29617,31.3703,31.36159,31.31647,31.34052,31.27267,31.54329,31.25012,31.24076,31.26508,31.16388,31.01442,31.14993,31.13248,31.11976,31.05835,30.86163,31.01576,30.90698,31.08219,30.90799,31.09178,30.78373,30.82009,30.78829,30.91856,30.88433,30.94052,30.89821,30.83644,30.86116,30.86231,30.8259,30.83933,31.08297,30.86938,30.77306,30.75786,31.03789,30.74481,30.68127,30.69554,30.66632,30.61292,30.62011,30.56927,30.42542,30.53049,30.75289,30.483,30.42173,30.83706,30.56098,30.53407,30.56604,30.56573,30.58067,30.4944,30.61151,30.72673,30.68099,30.47393,30.28942,30.50144,30.4489,30.42474,30.46832,30.39378,30.36072,30.3669,30.3047,30.52724,30.465,30.33169,30.46024,30.41367,30.16519,30.23768,30.52374,30.51694,30.24103,30.42004,30.40041,30.31129,30.27474,30.40364,30.47019,30.2594,30.19943,30.18495,30.40004,30.38509,30.14523,30.14635,30.32426,30.12254,30.11674,30.07673,30.23578,30.28277,30.22511,30.01551,30.188
38,31.25548,31.20566,31.29246,31.186,31.24903,31.20923,30.98984,31.20491,31.17158,31.18826,31.17365,31.32075,31.09607,31.14954,31.00687,31.00404,31.02199,30.76895,30.96804,30.91177,30.6836,30.8361,30.76468,30.80018,30.999,30.67624,30.82216,30.85936,30.65786,30.89889,30.81598,30.81772,30.79126,30.82973,30.8073,30.80992,30.76123,30.70093,30.54049,30.6778,30.66049,30.65966,30.60016,30.58756,30.52164,30.52692,30.48905,30.47308,30.69103,30.50777,30.41819,30.39922,30.48158,30.35942,30.54415,30.49718,30.45163,30.34974,30.48352,30.45938,30.4788,30.46023,30.28629,30.41762,30.59615,30.56831,30.59527,30.57053,30.3459,30.33992,30.30696,30.48916,30.28786,30.44682,30.16491,30.22023,30.1535,30.11839,30.28018,30.49059,30.20705,30.48014,30.21835,30.23558,30.40082,30.22195,30.19042,30.2313,30.38826,30.02723,30.12819,30.1507,30.30031,30.14171,30.12162,30.35238,30.25806,30.12922,30.26259,30.06704,30.27828,30.23292,29.84233,29.96955
42,31.20029,31.1983,31.1765,31.16783,31.14694,31.1251,31.12167,31.34522,31.12895,31.11762,31.05238,31.02587,31.00365,30.97201,30.96443,30.95235,30.92007,30.88062,30.82276,30.80245,30.82308,30.79744,30.70822,30.67616,30.91733,30.58476,30.89599,30.97103,30.96177,30.91311,30.55863,30.91216,30.88255,30.67644,30.87483,30.83338,30.60121,30.59643,30.60698,30.65954,30.73479,30.52412,30.74497,30.7187,30.72961,30.48542,30.42856,30.57217,30.36216,30.34467,30.56474,30.4979,30.4064,30.39822,30.45415,30.61915,30.39891,30.42146,30.62835,30.42691,30.40615,30.54382,30.489,30.32506,30.57537,30.5134,30.27327,30.34159,30.48304,30.48044,30.25129,30.19382,30.24594,30.18626,30.18579,30.16287,30.10523,30.13265,30.31747,30.39912,30.17764,30.22615,30.16004,30.14304,30.36892,30.27909,30.14597,30.14569,30.12357,30.30542,30.28171,30.25718,30.08494,30.25979,30.28195,30.07847,30.2038,30.29405,30.22709,29.96982,30.20619,30.10844,30.07223,29.90502
46,31.07135,31.24957,30.86502,31.05044,30.96079,31.18652,31.01683,30.96956,30.96594,30.96703,31.16424,30.96851,30.90435,30.72379,31.06256,30.85123,30.75262,31.00711,30.77457,30.70834,30.92362,30.59949,30.62127,30.76612,30.57891,30.70273,30.61697,30.69176,30.6823,30.64502,30.46528,30.59898,30.65288,30.87851,30.79026,30.57825,30.41184,30.78553,30.4945,30.75192,30.48369,30.48951,30.67497,30.68311,30.42453,30.67491,30.58057,30.36408,30.29728,30.30011,30.46147,30.24435,30.37883,30.3329,30.30179,30.33024,30.56216,30.50784,30.60968,30.59458,30.36759,30.53573,30.40364,30.28906,30.26253,30.48233,30.42694,30.39663,30.19903,30.39183,30.15811,30.36462,30.32389,30.09357,30.26689,30.30903,30.07185,30.12006,30.12656,30.13894,30.09655,30.12695,30.15891,30.3279,30.20788,30.30096,30.06611,30.11202,30.03438,30.29712,30.28979,30.19303,30.2244,30.02023,30.01728,30.18869,29.96966,30.2272,30.10902,30.19099,30.10594,30.15921,30.07042,30.0607
50,30.92161,30.94232,31.14837,30.92543,30.94178,30.90891,30.90537,30.85895,30.85476,30.8544,30.87833,30.79933,30.81955,30.79528,30.43443,30.70432,30.70537,30.7116,30.80564,30.66168,30.89684,30.5773,30.52793,30.4635,30.73362,30.39594,30.54564,30.798,30.57843,30.51818,30.52799,30.53436,30.53628,30.74713,30.70827,30.48951,30.74693,30.63611,30.46177,30.42734,30.455,30.39186,30.60455,30.34287,30.3147,30.35499,30.26526,30.48529,30.23902,30.42228,30.43356,30.16798,30.49454,30.52889,30.2702,30.48994,30.44707,30.4115,30.43207,30.39427,30.5358,30.39447,30.4228,30.37294,30.20896,30.39132,30.39429,30.19457,30.33054,30.30074,30.36124,30.31653,30.2817,30.27443,30.27491,30.26144,30.28233,30.17402,30.30857,29.8349,30.05915,30.11232,30.08607,30.0778,30.23703,30.04045,30.25262,30.22271,30.04331,30.23295,30.04194,30.19305,30.18907,30.15281,30.13108,30.12386,30.1804,30.12604,30.08925,30.08768,30.10706,29.8891,30.06806,29.68835
