"slide [mm]","Matrix1.L(source1,pickup1) [uH] - gap='45mm' offset='0mm'","Matrix1.L(source1,pickup1) [uH] - gap='60mm' offset='0mm'","Matrix1.L(source1,pickup1) [uH] - gap='60mm' offset='2mm'","Matrix1.L(source1,pickup1) [uH] - gap='60mm' offset='4mm'","Matrix1.L(source1,pickup1) [uH] - gap='60mm' offset='6mm'","Matrix1.L(source1,pickup1) [uH] - gap='60mm' offset='8mm'","Matrix1.L(source1,pickup1) [uH] - gap='60mm' offset='10mm'","Matrix1.L(source1,pickup1) [uH] - gap='60mm' offset='12mm'","Matrix1.L(source1,pickup1) [uH] - gap='60mm' offset='14mm'","Matrix1.L(source1,pickup1) [uH] - gap='60mm' offset='16mm'","Matrix1.L(source1,pickup1) [uH] - gap='60mm' offset='18mm'","Matrix1.L(source1,pickup1) [uH] - gap='60mm' offset='20mm'","Matrix1.L(source1,pickup1) [uH] - gap='60mm' offset='22mm'","Matrix1.L(source1,pickup1) [uH] - gap='60mm' offset='24mm'","Matrix1.L(source1,pickup1) [uH] - gap='60mm' offset='26mm'","Matrix1.L(source1,pickup1) [uH] - gap='60mm' offset='28mm'","Matrix1.L(source1,pickup1) [uH] - gap='60mm' offset='30mm'","Matrix1.L(source1,pickup1) [uH] - gap='60mm' offset='32mm'","Matrix1.L(source1,pickup1) [uH] - gap='60mm' offset='34mm'","Matrix1.L(source1,pickup1) [uH] - gap='60mm' offset='36mm'","Matrix1.L(source1,pickup1) [uH] - gap='60mm' offset='38mm'","Matrix1.L(source1,pickup1) [uH] - gap='60mm' offset='40mm'","Matrix1.L(source1,pickup1) [uH] - gap='60mm' offset='42mm'","Matrix1.L(source1,pickup1) [uH] - gap='60mm' offset='44mm'","Matrix1.L(source1,pickup1) [uH] - gap='60mm' offset='46mm'","Matrix1.L(source1,pickup1) [uH] - gap='60mm' offset='48mm'","Matrix1.L(source1,pickup1) [uH] - gap='60mm' offset='50mm'","Matrix1.L(source1,pickup1) [uH] - gap='65mm' offset='0mm'","Matrix1.L(source1,pickup1) [uH] - gap='65mm' offset='2mm'","Matrix1.L(source1,pickup1) [uH] - gap='65mm' offset='4mm'","Matrix1.L(source1,pickup1) [uH] - gap='65mm' offset='6mm'","Matrix1.L(source1,pickup1) [uH] - gap='65mm' offset='8mm'","Matrix1.L(source1,pickup1) [uH] - gap='65mm' offset='10mm'","Matrix1.L(source1,pickup1) [uH] - gap='65mm' offset='12mm'","Matrix1.L(source1,pickup1) [uH] - gap='65mm' offset='14mm'","Matrix1.L(source1,pickup1) [uH] - gap='65mm' offset='16mm'","Matrix1.L(source1,pickup1) [uH] - gap='65mm' offset='18mm'","Matrix1.L(source1,pickup1) [uH] - gap='65mm' offset='20mm'","Matrix1.L(source1,pickup1) [uH] - gap='65mm' offset='22mm'","Matrix1.L(source1,pickup1) [uH] - gap='65mm' offset='24mm'","Matrix1.L(source1,pickup1) [uH] - gap='65mm' offset='26mm'","Matrix1.L(source1,pickup1) [uH] - gap='65mm' offset='28mm'","Matrix1.L(source1,pickup1) [uH] - gap='65mm' offset='30mm'","Matrix1.L(source1,pickup1) [uH] - gap='65mm' offset='32mm'","Matrix1.L(source1,pickup1) [uH] - gap='65mm' offset='34mm'","Matrix1.L(source1,pickup1) [uH] - gap='65mm' offset='36mm'","Matrix1.L(source1,pickup1) [uH] - gap='65mm' offset='38mm'","Matrix1.L(source1,pickup1) [uH] - gap='65mm' offset='40mm'","Matrix1.L(source1,pickup1) [uH] - gap='65mm' offset='42mm'","Matrix1.L(source1,pickup1) [uH] - gap='65mm' offset='44mm'","Matrix1.L(source1,pickup1) [uH] - gap='65mm' offset='46mm'","Matrix1.L(source1,pickup1) [uH] - gap='65mm' offset='48mm'","Matrix1.L(source1,pickup1) [uH] - gap='65mm' offset='50mm'","Matrix1.L(source1,pickup1) [uH] - gap='70mm' offset='0mm'","Matrix1.L(source1,pickup1) [uH] - gap='70mm' offset='2mm'","Matrix1.L(source1,pickup1) [uH] - gap='70mm' offset='4mm'","Matrix1.L(source1,pickup1) [uH] - gap='70mm' offset='6mm'","Matrix1.L(source1,pickup1) [uH] - gap='70mm' offset='8mm'","Matrix1.L(source1,pickup1) [uH] - gap='70mm' offset='10mm'","Matrix1.L(source1,pickup1) [uH] - gap='70mm' offset='12mm'","Matrix1.L(source1,pickup1) [uH] - gap='70mm' offset='14mm'","Matrix1.L(source1,pickup1) [uH] - gap='70mm' offset='16mm'","Matrix1.L(source1,pickup1) [uH] - gap='70mm' offset='18mm'","Matrix1.L(source1,pickup1) [uH] - gap='70mm' offset='20mm'","Matrix1.L(source1,pickup1) [uH] - gap='70mm' offset='22mm'","Matrix1.L(source1,pickup1) [uH] - gap='70mm' offset='24mm'","Matrix1.L(source1,pickup1) [uH] - gap='70mm' offset='26mm'","Matrix1.L(source1,pickup1) [uH] - gap='70mm' offset='28mm'","Matrix1.L(source1,pickup1) [uH] - gap='70mm' offset='30mm'","Matrix1.L(source1,pickup1) [uH] - gap='70mm' offset='32mm'","Matrix1.L(source1,pickup1) [uH] - gap='70mm' offset='34mm'","Matrix1.L(source1,pickup1) [uH] - gap='70mm' offset='36mm'","Matrix1.L(source1,pickup1) [uH] - gap='70mm' offset='38mm'","Matrix1.L(source1,pickup1) [uH] - gap='70mm' offset='40mm'","Matrix1.L(source1,pickup1) [uH] - gap='70mm' offset='42mm'","Matrix1.L(source1,pickup1) [uH] - gap='70mm' offset='44mm'","Matrix1.L(source1,pickup1) [uH] - gap='70mm' offset='46mm'","Matrix1.L(source1,pickup1) [uH] - gap='70mm' offset='48mm'","Matrix1.L(source1,pickup1) [uH] - gap='70mm' offset='50mm'","Matrix1.L(source1,pickup1) [uH] - gap='75mm' offset='0mm'","Matrix1.L(source1,pickup1) [uH] - gap='75mm' offset='2mm'","Matrix1.L(source1,pickup1) [uH] - gap='75mm' offset='4mm'","Matrix1.L(source1,pickup1) [uH] - gap='75mm' offset='6mm'","Matrix1.L(source1,pickup1) [uH] - gap='75mm' offset='8mm'","Matrix1.L(source1,pickup1) [uH] - gap='75mm' offset='10mm'","Matrix1.L(source1,pickup1) [uH] - gap='75mm' offset='12mm'","Matrix1.L(source1,pickup1) [uH] - gap='75mm' offset='14mm'","Matrix1.L(source1,pickup1) [uH] - gap='75mm' offset='16mm'","Matrix1.L(source1,pickup1) [uH] - gap='75mm' offset='18mm'","Matrix1.L(source1,pickup1) [uH] - gap='75mm' offset='20mm'","Matrix1.L(source1,pickup1) [uH] - gap='75mm' offset='22mm'","Matrix1.L(source1,pickup1) [uH] - gap='75mm' offset='24mm'","Matrix1.L(source1,pickup1) [uH] - gap='75mm' offset='26mm'","Matrix1.L(source1,pickup1) [uH] - gap='75mm' offset='28mm'","Matrix1.L(source1,pickup1) [uH] - gap='75mm' offset='30mm'","Matrix1.L(source1,pickup1) [uH] - gap='75mm' offset='32mm'","Matrix1.L(source1,pickup1) [uH] - gap='75mm' offset='34mm'","Matrix1.L(source1,pickup1) [uH] - gap='75mm' offset='36mm'","Matrix1.L(source1,pickup1) [uH] - gap='75mm' offset='38mm'","Matrix1.L(source1,pickup1) [uH] - gap='75mm' offset='40mm'","Matrix1.L(source1,pickup1) [uH] - gap='75mm' offset='42mm'","Matrix1.L(source1,pickup1) [uH] - gap='75mm' offset='44mm'","Matrix1.L(source1,pickup1) [uH] - gap='75mm' offset='46mm'","Matrix1.L(source1,pickup1) [uH] - gap='75mm' offset='48mm'","Matrix1.L(source1,pickup1) [uH] - gap='75mm' offset='50mm'"
-50,,4.788055,4.732691,4.804456,4.808343,4.732005,4.794907,4.687644,4.692263,4.645977,4.632111,4.548509,4.574706,4.539447,4.463722,4.408717,4.344304,4.320287,4.278165,4.244351,4.118922,4.040266,4.018461,3.914223,3.886985,3.83536,3.764461,4.397671,4.354852,4.409238,4.361696,4.350952,4.37337,4.360931,4.261351,4.279129,4.270387,4.236309,4.163343,4.112066,4.077279,4.04807,4.053913,3.950835,3.954275,3.91793,3.782217,3.784534,3.733386,3.669192,3.605959,3.586712,3.458772,4.041027,4.052646,3.970462,4.03995,3.99971,4.00726,3.935932,3.990571,3.902933,3.911055,3.920582,3.859602,3.784245,3.787903,3.712385,3.724226,3.685608,3.671119,3.603445,3.53466,3.493708,3.44457,3.365328,3.338757,3.305077,3.237411,3.712829,3.657371,3.715137,3.666539,3.676387,3.684987,3.655799,3.663472,3.611608,3.576056,3.607936,3.534246,3.556254,3.501912,3.495353,3.446607,3.38868,3.358571,3.322767,3.277787,3.249641,3.210272,3.13196,3.122468,3.025095,3.025761
-46,,5.127015,5.235899,5.180073,5.13006,5.1434,5.166023,5.147588,5.066417,5.10454,4.986246,4.936188,4.950317,4.877521,4.831945,4.817925,4.70912,4.709356,4.664578,4.585826,4.541082,4.467964,4.369625,4.306487,4.239341,4.167306,4.089322,4.732454,4.69545,4.730291,4.737342,4.714618,4.742977,4.679613,4.597585,4.628653,4.561691,4.515168,4.482479,4.47348,4.468835,4.387201,4.398254,4.254414,4.256562,4.165311,4.167309,4.04845,4.017266,3.993567,3.905951,3.800562,3.784616,4.353181,4.340415,4.35916,4.339532,4.350371,4.323947,4.248817,4.254206,4.207003,4.214619,4.169579,4.107094,4.095751,4.038536,4.044165,4.012754,3.966677,3.929729,3.842834,3.817993,3.776557,3.704058,3.655586,3.599976,3.53317,3.454272,3.983655,3.980449,3.941806,3.965387,3.970877,3.942391,3.923697,3.877989,3.897603,3.865301,3.851903,3.830059,3.74525,3.765595,3.681245,3.724247,3.601239,3.562877,3.579223,3.549236,3.477666,3.391505,3.380622,3.29554,3.26067,3.21577
-42,,5.57479,5.567189,5.587003,5.489187,5.487036,5.570866,5.553433,5.405562,5.378301,5.34521,5.359765,5.270197,5.27869,5.24729,5.191809,5.073394,4.998266,4.966698,4.934535,4.811604,4.785737,4.721347,4.57935,4.545556,4.491471,4.37989,5.043864,5.072863,5.081271,4.962679,5.032674,5.044699,5.030837,4.936037,4.928458,4.941298,4.878101,4.854484,4.777495,4.791535,4.728959,4.616494,4.635192,4.555038,4.500737,4.452018,4.407754,4.312157,4.267875,4.178874,4.141193,3.994028,4.653792,4.652774,4.635741,4.619704,4.6193,4.59654,4.584261,4.525748,4.532625,4.440071,4.464862,4.401272,4.396611,4.400273,4.325576,4.32619,4.2412,4.177422,4.043917,4.092925,3.998293,3.97072,3.908367,3.875166,3.80993,3.73841,4.244882,4.233576,4.236916,4.186074,4.167076,4.207337,4.15407,4.169397,4.141137,4.157705,4.068051,4.093634,4.05623,3.956246,3.915755,3.944448,3.878686,3.895462,3.77646,3.750063,3.679936,3.649459,3.586292,3.545719,3.491784,3.398331
-38,,5.903663,5.940315,5.959584,5.945877,5.935542,5.85326,5.86471,5.839488,5.780078,5.685359,5.665599,5.633782,5.663099,5.524763,5.528328,5.413406,5.351407,5.332082,5.186117,5.194687,5.103596,5.029684,4.930641,4.874064,4.733148,4.616829,5.43869,5.394602,5.408429,5.396565,5.389915,5.388263,5.272554,5.322859,5.294899,5.196242,5.225498,5.101768,5.120342,5.01671,5.017373,5.016243,4.909536,4.867256,4.809326,4.679629,4.655335,4.576067,4.533182,4.453984,4.327358,4.277656,4.865257,4.883719,4.910981,4.866712,4.845876,4.813258,4.8645,4.79795,4.769393,4.78351,4.691116,4.688879,4.640832,4.623935,4.578288,4.475723,4.466162,4.441915,4.391063,4.325912,4.290318,4.193261,4.161398,3.993605,4.021337,3.954134,4.494918,4.453619,4.487224,4.465332,4.450423,4.450787,4.389683,4.410547,4.365743,4.406975,4.314329,4.316266,4.241695,4.128151,4.182408,4.171227,4.119126,4.033389,4.004257,3.935832,3.878131,3.869762,3.80569,3.773304,3.697656,3.590992
-34,,6.223831,6.244874,6.309547,6.307393,6.297775,6.240277,6.246511,6.215908,6.148159,6.029265,6.005462,5.961668,5.911513,5.851396,5.792009,5.771933,5.714912,5.5849,5.457056,5.497058,5.334557,5.282339,5.243685,5.16478,4.997671,4.970436,5.710092,5.719179,5.651876,5.672291,5.621967,5.622998,5.64974,5.594615,5.522393,5.576262,5.426137,5.47174,5.357992,5.292571,5.318573,5.25882,5.198114,5.067222,5.006964,4.948475,4.849438,4.818555,4.788248,4.724773,4.655151,4.558348,5.163269,5.182519,5.209382,5.17793,5.099711,5.022679,5.138654,5.011266,4.995374,5.034242,4.996883,4.904739,4.954048,4.881479,4.818562,4.78368,4.712827,4.670634,4.61131,4.557768,4.433433,4.409939,4.382661,4.319916,4.215979,4.118997,4.718229,4.695856,4.70824,4.718304,4.63032,4.708029,4.65792,4.576904,4.62488,4.598138,4.5426,4.536546,4.445286,4.439214,4.412798,4.330717,4.342274,4.259104,4.184131,4.182048,4.080387,4.028831,4.010388,3.961968,3.833957,3.820979
-30,,6.656364,6.578186,6.52049,6.650643,6.521188,6.439821,6.565527,6.435093,6.463693,6.361241,6.377661,6.246267,6.206533,6.146537,6.146264,6.06769,5.927165,5.85708,5.787207,5.687441,5.65444,5.644766,5.523658,5.350254,5.252724,5.218179,5.964481,6.004699,6.031516,5.975149,5.957896,5.89987,5.946845,5.81896,5.792944,5.74912,5.721341,5.754582,5.694195,5.580935,5.558123,5.463433,5.405019,5.401187,5.307317,5.253785,5.13728,5.115879,5.061691,4.951997,4.787615,4.785082,5.354979,5.37745,5.412887,5.425156,5.397003,5.319979,5.290561,5.282366,5.275739,5.239435,5.269115,5.183783,5.131412,5.096776,5.046303,5.018068,4.955677,4.922653,4.737048,4.72944,4.726175,4.658885,4.586909,4.52012,4.444585,4.356645,4.913916,4.89507,4.869726,4.836196,4.857936,4.855876,4.83273,4.849965,4.824603,4.78338,4.710926,4.681459,4.661215,4.665202,4.613601,4.565032,4.492987,4.415214,4.444078,4.378209,4.240131,4.177853,4.146728,4.117293,4.013903,3.936248
-26,,6.924043,6.913538,6.85611,6.817609,6.898576,6.895454,6.783396,6.772188,6.799126,6.631473,6.623105,6.644272,6.488913,6.407258,6.428519,6.304586,6.207359,6.124036,6.035058,6.024084,5.927036,5.864039,5.692162,5.582525,5.580429,5.456433,6.203334,6.175754,6.264442,6.15923,6.146627,6.099896,6.147115,6.126232,6.043823,6.055316,5.997394,5.992004,5.853822,5.811283,5.8187,5.740813,5.69309,5.551107,5.541112,5.516479,5.387955,5.329301,5.25771,5.089,5.078467,5.011634,5.637813,5.579476,5.644144,5.574041,5.598979,5.599616,5.588298,5.455724,5.456543,5.423477,5.393679,5.335578,5.359003,5.254211,5.279973,5.231518,5.151876,5.040804,5.042068,4.971887,4.908148,4.83616,4.766256,4.677721,4.611171,4.543131,5.079601,5.111546,5.000339,5.122696,5.034932,5.069825,5.056135,4.989757,5.044795,4.965633,4.959266,4.898456,4.894547,4.822516,4.727736,4.689906,4.635961,4.618687,4.608585,4.458536,4.41481,4.353128,4.351033,4.271389,4.158444,4.128138
-22,,7.269604,7.191799,7.094566,7.101408,7.187028,7.034094,7.153723,7.032791,6.993228,6.871858,6.853644,6.793646,6.717919,6.736206,6.660762,6.523312,6.45267,6.357515,6.33835,6.175656,6.098652,5.990046,5.894817,5.799278,5.771336,5.683898,6.466776,6.392191,6.411296,6.41379,6.372048,6.414712,6.399938,6.314371,6.234351,6.250806,6.222048,6.147008,6.159693,5.994016,5.875948,5.95713,5.803698,5.818921,5.727671,5.648685,5.533356,5.503475,5.41353,5.273135,5.197208,5.162769,5.772432,5.814159,5.8316,5.822912,5.819906,5.772156,5.806255,5.764263,5.706575,5.665126,5.654164,5.577436,5.545726,5.466971,5.382478,5.366962,5.253063,5.296765,5.224275,5.166291,5.03941,4.929192,4.920968,4.88082,4.725338,4.697079,5.299521,5.287474,5.295263,5.21359,5.230414,5.251068,5.167449,5.150828,5.19752,5.107601,5.101861,5.095021,5.003121,5.013615,4.951517,4.874546,4.835403,4.779307,4.672787,4.621034,4.612598,4.507195,4.50363,4.419782,4.313801,4.294921
-18,,7.429936,7.347644,7.421586,7.311313,7.33232,7.276239,7.314052,7.329999,7.227081,7.214215,7.061353,7.075946,6.97794,6.881507,6.80124,6.805369,6.750459,6.496003,6.536795,6.410766,6.372039,6.275831,6.102757,6.067422,6.013359,5.776599,6.608102,6.601337,6.592821,6.669643,6.594784,6.515909,6.4906,6.449489,6.457099,6.441641,6.437211,6.392583,6.249958,6.183265,6.223966,6.059742,6.042894,5.954858,5.912558,5.829684,5.759773,5.711856,5.612624,5.464453,5.401403,5.246927,6.020283,5.884894,5.961951,5.934222,5.910977,5.955584,5.841401,5.830826,5.902347,5.793892,5.816982,5.694619,5.66408,5.586074,5.606957,5.571823,5.423574,5.370305,5.338321,5.228198,5.182257,5.169793,5.073282,4.984697,4.930059,4.837349,5.415539,5.446507,5.369007,5.424304,5.421109,5.401914,5.30942,5.342151,5.315106,5.208231,5.190614,5.165011,5.117846,5.11012,5.081776,4.968342,4.971734,4.922818,4.81182,4.72902,4.688283,4.668726,4.55272,4.492892,4.457403,4.345963
-14,,7.591623,7.438095,7.497692,7.483225,7.539258,7.561506,7.415572,7.360415,7.412112,7.364948,7.241252,7.164532,7.177958,7.148206,6.962424,6.900821,6.855284,6.803672,6.618859,6.632584,6.503944,6.327436,6.24529,6.190789,6.098111,5.894547,6.746248,6.770047,6.847484,6.80936,6.702588,6.703651,6.634582,6.631002,6.636423,6.552103,6.434842,6.508212,6.40901,6.413553,6.336294,6.282032,6.129589,6.055605,6.072315,5.918892,5.732534,5.792692,5.73255,5.553948,5.533008,5.43843,6.169597,6.155887,6.056247,6.132975,6.097472,6.013318,6.004334,5.970783,5.933613,5.971941,5.842982,5.814709,5.875395,5.76175,5.635048,5.62212,5.536483,5.545057,5.466583,5.385966,5.274944,5.262185,5.213353,5.111534,4.93929,4.863058,5.498377,5.478049,5.480746,5.526335,5.506128,5.50892,5.424187,5.402182,5.422732,5.407718,5.35943,5.329209,5.274862,5.200493,5.212263,5.076919,5.063714,5.010408,4.900106,4.922337,4.841067,4.719339,4.75567,4.664144,4.518243,4.503592
