"slide [mm]","Matrix1.L(source2,source2) [uH] - gap='45mm' offset='0mm'","Matrix1.L(source2,source2) [uH] - gap='60mm' offset='0mm'","Matrix1.L(source2,source2) [uH] - gap='60mm' offset='2mm'","Matrix1.L(source2,source2) [uH] - gap='60mm' offset='4mm'","Matrix1.L(source2,source2) [uH] - gap='60mm' offset='6mm'","Matrix1.L(source2,source2) [uH] - gap='60mm' offset='8mm'","Matrix1.L(source2,source2) [uH] - gap='60mm' offset='10mm'","Matrix1.L(source2,source2) [uH] - gap='60mm' offset='12mm'","Matrix1.L(source2,source2) [uH] - gap='60mm' offset='14mm'","Matrix1.L(source2,source2) [uH] - gap='60mm' offset='16mm'","Matrix1.L(source2,source2) [uH] - gap='60mm' offset='18mm'","Matrix1.L(source2,source2) [uH] - gap='60mm' offset='20mm'","Matrix1.L(source2,source2) [uH] - gap='60mm' offset='22mm'","Matrix1.L(source2,source2) [uH] - gap='60mm' offset='24mm'","Matrix1.L(source2,source2) [uH] - gap='60mm' offset='26mm'","Matrix1.L(source2,source2) [uH] - gap='60mm' offset='28mm'","Matrix1.L(source2,source2) [uH] - gap='60mm' offset='30mm'","Matrix1.L(source2,source2) [uH] - gap='60mm' offset='32mm'","Matrix1.L(source2,source2) [uH] - gap='60mm' offset='34mm'","Matrix1.L(source2,source2) [uH] - gap='60mm' offset='36mm'","Matrix1.L(source2,source2) [uH] - gap='60mm' offset='38mm'","Matrix1.L(source2,source2) [uH] - gap='60mm' offset='40mm'","Matrix1.L(source2,source2) [uH] - gap='60mm' offset='42mm'","Matrix1.L(source2,source2) [uH] - gap='60mm' offset='44mm'","Matrix1.L(source2,source2) [uH] - gap='60mm' offset='46mm'","Matrix1.L(source2,source2) [uH] - gap='60mm' offset='48mm'","Matrix1.L(source2,source2) [uH] - gap='60mm' offset='50mm'","Matrix1.L(source2,source2) [uH] - gap='65mm' offset='0mm'","Matrix1.L(source2,source2) [uH] - gap='65mm' offset='2mm'","Matrix1.L(source2,source2) [uH] - gap='65mm' offset='4mm'","Matrix1.L(source2,source2) [uH] - gap='65mm' offset='6mm'","Matrix1.L(source2,source2) [uH] - gap='65mm' offset='8mm'","Matrix1.L(source2,source2) [uH] - gap='65mm' offset='10mm'","Matrix1.L(source2,source2) [uH] - gap='65mm' offset='12mm'","Matrix1.L(source2,source2) [uH] - gap='65mm' offset='14mm'","Matrix1.L(source2,source2) [uH] - gap='65mm' offset='16mm'","Matrix1.L(source2,source2) [uH] - gap='65mm' offset='18mm'","Matrix1.L(source2,source2) [uH] - gap='65mm' offset='20mm'","Matrix1.L(source2,source2) [uH] - gap='65mm' offset='22mm'","Matrix1.L(source2,source2) [uH] - gap='65mm' offset='24mm'","Matrix1.L(source2,source2) [uH] - gap='65mm' offset='26mm'","Matrix1.L(source2,source2) [uH] - gap='65mm' offset='28mm'","Matrix1.L(source2,source2) [uH] - gap='65mm' offset='30mm'","Matrix1.L(source2,source2) [uH] - gap='65mm' offset='32mm'","Matrix1.L(source2,source2) [uH] - gap='65mm' offset='34mm'","Matrix1.L(source2,source2) [uH] - gap='65mm' offset='36mm'","Matrix1.L(source2,source2) [uH] - gap='65mm' offset='38mm'","Matrix1.L(source2,source2) [uH] - gap='65mm' offset='40mm'","Matrix1.L(source2,source2) [uH] - gap='65mm' offset='42mm'","Matrix1.L(source2,source2) [uH] - gap='65mm' offset='44mm'","Matrix1.L(source2,source2) [uH] - gap='65mm' offset='46mm'","Matrix1.L(source2,source2) [uH] - gap='65mm' offset='48mm'","Matrix1.L(source2,source2) [uH] - gap='65mm' offset='50mm'","Matrix1.L(source2,source2) [uH] - gap='70mm' offset='0mm'","Matrix1.L(source2,source2) [uH] - gap='70mm' offset='2mm'","Matrix1.L(source2,source2) [uH] - gap='70mm' offset='4mm'","Matrix1.L(source2,source2) [uH] - gap='70mm' offset='6mm'","Matrix1.L(source2,source2) [uH] - gap='70mm' offset='8mm'","Matrix1.L(source2,source2) [uH] - gap='70mm' offset='10mm'","Matrix1.L(source2,source2) [uH] - gap='70mm' offset='12mm'","Matrix1.L(source2,source2) [uH] - gap='70mm' offset='14mm'","Matrix1.L(source2,source2) [uH] - gap='70mm' offset='16mm'","Matrix1.L(source2,source2) [uH] - gap='70mm' offset='18mm'","Matrix1.L(source2,source2) [uH] - gap='70mm' offset='20mm'","Matrix1.L(source2,source2) [uH] - gap='70mm' offset='22mm'","Matrix1.L(source2,source2) [uH] - gap='70mm' offset='24mm'","Matrix1.L(source2,source2) [uH] - gap='70mm' offset='26mm'","Matrix1.L(source2,source2) [uH] - gap='70mm' offset='28mm'","Matrix1.L(source2,source2) [uH] - gap='70mm' offset='30mm'","Matrix1.L(source2,source2) [uH] - gap='70mm' offset='32mm'","Matrix1.L(source2,source2) [uH] - gap='70mm' offset='34mm'","Matrix1.L(source2,source2) [uH] - gap='70mm' offset='36mm'","Matrix1.L(source2,source2) [uH] - gap='70mm' offset='38mm'","Matrix1.L(source2,source2) [uH] - gap='70mm' offset='40mm'","Matrix1.L(source2,source2) [uH] - gap='70mm' offset='42mm'","Matrix1.L(source2,source2) [uH] - gap='70mm' offset='44mm'","Matrix1.L(source2,source2) [uH] - gap='70mm' offset='46mm'","Matrix1.L(source2,source2) [uH] - gap='70mm' offset='48mm'","Matrix1.L(source2,source2) [uH] - gap='70mm' offset='50mm'","Matrix1.L(source2,source2) [uH] - gap='75mm' offset='0mm'","Matrix1.L(source2,source2) [uH] - gap='75mm' offset='2mm'","Matrix1.L(source2,source2) [uH] - gap='75mm' offset='4mm'","Matrix1.L(source2,source2) [uH] - gap='75mm' offset='6mm'","Matrix1.L(source2,source2) [uH] - gap='75mm' offset='8mm'","Matrix1.L(source2,source2) [uH] - gap='75mm' offset='10mm'","Matrix1.L(source2,source2) [uH] - gap='75mm' offset='12mm'","Matrix1.L(source2,source2) [uH] - gap='75mm' offset='14mm'","Matrix1.L(source2,source2) [uH] - gap='75mm' offset='16mm'","Matrix1.L(source2,source2) [uH] - gap='75mm' offset='18mm'","Matrix1.L(source2,source2) [uH] - gap='75mm' offset='20mm'","Matrix1.L(source2,source2) [uH] - gap='75mm' offset='22mm'","Matrix1.L(source2,source2) [uH] - gap='75mm' offset='24mm'","Matrix1.L(source2,source2) [uH] - gap='75mm' offset='26mm'","Matrix1.L(source2,source2) [uH] - gap='75mm' offset='28mm'","Matrix1.L(source2,source2) [uH] - gap='75mm' offset='30mm'","Matrix1.L(source2,source2) [uH] - gap='75mm' offset='32mm'","Matrix1.L(source2,source2) [uH] - gap='75mm' offset='34mm'","Matrix1.L(source2,source2) [uH] - gap='75mm' offset='36mm'","Matrix1.L(source2,source2) [uH] - gap='75mm' offset='38mm'","Matrix1.L(source2,source2) [uH] - gap='75mm' offset='40mm'","Matrix1.L(source2,source2) [uH] - gap='75mm' offset='42mm'","Matrix1.L(source2,source2) [uH] - gap='75mm' offset='44mm'","Matrix1.L(source2,source2) [uH] - gap='75mm' offset='46mm'","Matrix1.L(source2,source2) [uH] - gap='75mm' offset='48mm'","Matrix1.L(source2,source2) [uH] - gap='75mm' offset='50mm'"
-50,,30.01231,29.85322,30.14296,30.06705,30.0292,30.09147,29.83648,30.01515,29.83335,29.92439,29.78031,30.00649,29.99043,29.94685,29.95115,29.74286,29.92358,29.91029,29.89728,29.68552,29.7025,29.86763,29.64914,29.83485,29.81401,29.82114,29.95504,29.7048,29.97691,29.91186,29.7544,29.96081,29.96564,29.71657,29.84564,29.89031,29.89726,29.6629,29.65438,29.64475,29.64217,29.89047,29.68489,29.86298,29.8767,29.57675,29.80257,29.77428,29.84008,29.80298,29.79826,29.51821,29.81362,29.80952,29.59617,29.85892,29.83223,29.82004,29.63741,29.82856,29.58369,29.60129,29.8886,29.80508,29.5756,29.71145,29.58274,29.82683,29.77742,29.83301,29.73086,29.68966,29.74854,29.73441,29.52332,29.72872,29.63181,29.66553,29.75096,29.53061,29.68132,29.52593,29.69523,29.67433,29.72862,29.72174,29.6831,29.53638,29.7255,29.51482,29.70633,29.69027,29.74183,29.71455,29.6614,29.66058,29.70377,29.67011,29.67998,29.70487,29.64776,29.69648,29.34971,29.68622
-46,,29.84776,30.1862,30.08516,29.9162,30.0505,30.09215,30.08468,29.86196,30.17783,29.86086,29.86344,30.0839,29.84656,29.83154,30.05196,29.81861,30.05414,30.15575,30.01132,30.00762,30.01533,29.94363,30.01394,29.9504,29.93607,29.85684,29.75618,29.74765,29.88383,29.9336,29.84998,29.93603,29.74555,29.67876,29.93823,29.72188,29.70303,29.68118,29.8998,29.88543,29.84531,29.90673,29.70662,29.86159,29.66211,29.8132,29.64443,29.92026,29.78244,29.79722,29.74567,29.81716,29.86769,29.86037,29.85229,29.85541,29.88207,29.87962,29.64151,29.82258,29.60688,29.84457,29.74571,29.60545,29.84857,29.57099,29.74146,29.82223,29.8411,29.7608,29.54405,29.86,29.78294,29.79029,29.72868,29.73238,29.74728,29.47313,29.74291,29.78296,29.57164,29.73115,29.764,29.73375,29.66935,29.53576,29.7718,29.74941,29.7387,29.72302,29.46218,29.71468,29.47016,29.73776,29.52618,29.49215,29.69839,29.72229,29.69808,29.49291,29.7445,29.43003,29.69291,29.59745
-42,,30.16703,30.0811,30.16211,29.87576,29.87634,30.13813,30.20679,29.87379,29.8471,29.89257,30.10011,29.87917,30.10282,30.05539,30.0709,29.82497,29.83824,29.92582,30.02977,29.7743,29.9611,29.97826,29.77387,29.97533,29.93745,29.94346,29.75892,30.04406,29.97615,29.59984,29.79691,29.9482,30.04331,29.76269,29.74083,30.0011,29.94076,29.99804,29.72106,29.95146,29.95017,29.68366,29.97233,29.90469,29.90013,29.89875,29.8417,29.87548,29.92183,29.8874,29.88071,29.62758,29.89148,29.8554,29.78112,29.82443,29.84437,29.90115,29.86035,29.60062,29.86389,29.58155,29.78302,29.60713,29.82782,29.85951,29.81319,29.84952,29.79329,29.77251,29.41169,29.76333,29.72768,29.74462,29.78789,29.81921,29.76015,29.72512,29.84671,29.72894,29.77259,29.58043,29.54472,29.82946,29.56944,29.81448,29.74033,29.74247,29.53733,29.84496,29.73579,29.50639,29.58854,29.74501,29.7379,29.81606,29.68721,29.67842,29.46951,29.68439,29.61864,29.61854,29.69395,29.45749
-38,,29.98077,30.16592,30.1818,30.18803,30.24363,29.94894,30.17477,30.21967,30.14109,29.90928,29.93579,29.9163,30.12674,29.87847,30.06419,29.90831,30.0544,30.13772,29.88336,30.06672,30.02348,30.01057,30.0251,29.98448,29.77963,29.74195,30.10142,29.98691,30.10895,30.07694,30.12102,30.00228,29.76456,30.06456,30.00534,29.8001,29.9968,29.72815,29.96691,29.76418,29.9424,30.01008,29.87546,30.00728,29.96253,29.70811,29.90541,29.8587,29.93635,29.84275,29.63267,29.63671,29.66913,29.68825,29.87267,29.69046,29.67254,29.63225,29.88402,29.67371,29.64588,29.92461,29.61267,29.84951,29.66117,29.83818,29.78911,29.59434,29.85917,29.80371,29.78832,29.7903,29.72314,29.82132,29.79184,29.38523,29.81913,29.73773,29.7964,29.61615,29.7885,29.78145,29.85304,29.8003,29.58087,29.81032,29.81863,29.90252,29.8068,29.73922,29.59396,29.3928,29.81502,29.81784,29.75535,29.52721,29.54116,29.53224,29.57076,29.68063,29.77912,29.68435,29.6658,29.43304
-34,,29.9484,29.99651,30.24248,30.19842,30.28043,30.19946,30.174,30.25627,30.21276,29.93221,29.96241,29.97053,30.00188,29.97787,29.91884,30.21105,30.18482,29.90211,29.85668,30.07321,29.86645,29.85706,30.02394,30.04486,29.77852,29.95226,30.09966,30.07592,29.88801,30.02172,29.82369,29.80833,30.09911,30.00044,29.77419,30.06503,29.82449,30.02946,29.78684,29.76901,29.97035,30.02147,29.98478,29.73248,29.73195,29.71829,29.70562,29.75997,29.92016,29.86008,29.89274,29.87816,29.86499,29.90304,29.90668,29.97548,29.69362,29.48979,29.90064,29.68692,29.61181,29.92006,29.77874,29.67678,29.9347,29.87569,29.80438,29.81651,29.8586,29.81614,29.80332,29.83873,29.63276,29.778,29.81647,29.79132,29.69664,29.54038,29.82063,29.91952,29.78347,29.85915,29.59308,29.80197,29.85865,29.56089,29.75095,29.76351,29.77353,29.8361,29.55079,29.80791,29.79528,29.50308,29.74917,29.73111,29.55125,29.76905,29.55261,29.55295,29.78848,29.75997,29.504,29.69395
-30,,30.24769,30.06621,30.00675,30.29314,30.04613,29.85968,30.22052,30.01137,30.22458,29.98068,30.24581,30.0149,29.94883,29.97393,30.12866,30.18631,29.90026,29.92073,29.91629,29.89378,29.89702,30.09804,30.12493,29.85852,29.78655,29.95987,29.94162,30.07462,30.09807,30.07973,30.08161,30.05751,30.05201,29.83895,29.87357,29.81056,29.83178,30.14953,30.06903,29.80885,29.98738,29.80081,29.76969,30.08024,30.02663,29.91399,29.90772,29.93032,30.10533,29.91398,29.643,29.92173,29.70766,29.71331,29.96588,29.98868,29.94964,29.66969,29.70014,29.69591,29.68945,29.93711,29.90186,29.97054,29.69903,29.69269,29.84399,29.87408,29.89584,29.92921,29.46128,29.61949,29.82366,29.86086,29.78803,29.81882,29.74211,29.82031,29.78953,29.62006,29.63965,29.4564,29.60832,29.78964,29.62976,29.78699,29.81246,29.59928,29.57122,29.55904,29.79024,29.90665,29.79557,29.77184,29.80187,29.56729,29.81524,29.79851,29.54575,29.49285,29.51575,29.72354,29.49508,29.4744
-26,,30.29355,30.3202,30.06222,30.0107,30.32421,30.24088,30.06549,30.19763,30.25343,30.02484,30.01841,30.28242,29.98722,29.93377,30.15712,29.99045,29.91543,29.9692,29.95829,30.15497,30.12618,30.14357,29.80682,29.828,30.09317,30.1037,29.89465,29.85701,30.07023,29.82283,29.90117,29.89021,30.12195,30.01699,29.83424,30.13309,30.03361,30.04682,29.82278,29.79542,30.06908,30.00074,30.03649,29.78511,30.03128,29.96531,29.93929,29.95922,29.86556,29.68937,29.92263,29.90926,29.92618,29.7548,29.93685,29.71009,29.92977,29.97163,29.89395,29.684,29.69998,29.73099,29.69424,29.69411,29.86329,29.68014,29.89339,29.90669,29.89041,29.64222,29.83659,29.88268,29.88037,29.76445,29.87723,29.75471,29.82377,29.79207,29.66053,29.8511,29.43725,29.81415,29.60282,29.87754,29.94151,29.60366,29.77484,29.7994,29.86264,29.63952,29.82088,29.73628,29.64321,29.57479,29.53345,29.82423,29.85576,29.53304,29.56364,29.48236,29.75012,29.75124,29.49992,29.75456
-22,,30.3158,30.33286,30.04475,30.05806,30.36631,30.00915,30.31244,30.23057,30.21445,30.03975,29.98222,29.98786,29.97068,30.22707,30.20605,29.98172,29.92451,29.944,30.13891,29.91007,29.92512,29.88543,29.83797,29.90823,30.02984,30.06543,30.09788,29.87904,29.90754,29.90432,29.92698,30.13042,30.14326,29.88085,29.89391,30.0616,30.10644,29.85937,30.13463,29.85673,29.65894,30.02109,29.73474,29.98439,30.0599,29.9915,29.73475,29.95066,29.95578,29.73752,29.73809,29.98084,29.72983,29.91387,29.95577,29.95333,29.897,29.95632,29.98165,29.99116,29.99444,30.00326,30.00863,30.02299,29.94087,29.86372,29.72181,29.66371,29.66441,29.90283,29.86784,29.90664,29.86436,29.63061,29.90954,29.78075,29.61679,29.81373,29.92842,29.85525,29.89745,29.61126,29.8382,29.87014,29.61427,29.6099,29.81802,29.57608,29.87179,29.86438,29.82967,29.91887,29.82775,29.77236,29.82415,29.84388,29.57938,29.56889,29.74904,29.53753,29.7578,29.78977,29.50038,29.76893
-18,,30.25475,30.14818,30.28995,30.11714,30.14256,30.0939,30.3225,30.30069,30.28247,30.24731,30.1008,30.32355,30.05445,30.04484,29.98398,30.28802,30.23102,29.85323,30.24831,29.97543,30.15929,30.16927,29.90483,30.16422,30.11117,29.85376,29.92953,29.9293,29.92114,30.17908,29.92005,29.8847,29.93299,29.90319,29.90684,30.04165,30.08636,30.17206,29.84834,29.82436,30.1051,29.81884,30.13391,29.97916,30.03372,30.01521,30.06367,30.13262,29.99253,29.9598,30.00479,29.73889,30.03776,29.60438,29.94827,29.78004,29.77485,30.02907,29.70523,29.75014,30.02105,29.87921,29.91348,29.68459,29.73823,29.69431,29.92027,29.95479,29.67761,29.7196,29.93396,29.6747,29.65883,29.85071,29.88328,29.93512,29.92137,29.87163,29.90266,29.90704,29.66018,29.9028,29.88918,29.89914,29.61197,29.91838,29.88887,29.61422,29.59561,29.60843,29.61311,29.83379,29.8381,29.60777,29.82353,29.74777,29.63928,29.55906,29.56009,29.78187,29.51827,29.56659,29.75953,29.50437
-14,,30.23605,29.93373,30.11427,30.0584,30.21428,30.35978,30.05875,30.09924,30.28099,30.23562,30.01916,30.02329,30.28373,30.25928,30.01112,30.00843,30.2527,30.19776,29.94466,30.23107,30.15824,29.90124,29.89432,30.15125,30.10023,29.78459,29.94234,29.97889,30.19218,30.16331,29.87774,29.90234,29.9397,29.93795,29.94231,29.85533,29.71943,30.0528,29.87551,30.13191,30.08769,30.10049,29.81714,29.82816,30.10528,29.78158,29.47074,30.01459,30.0417,29.76527,29.93319,29.97389,30.00513,30.0364,29.78514,30.07823,30.02122,29.77107,29.77482,29.70668,29.6945,29.94025,29.72359,29.76698,29.96933,29.9147,29.65979,29.68702,29.69188,29.86753,29.95917,29.86039,29.65075,29.9503,29.89612,29.93981,29.66763,29.57927,29.63806,29.64703,29.65148,29.90147,29.89828,29.89121,29.61927,29.66014,29.82503,29.89771,29.889,29.85831,29.83031,29.6222,29.7987,29.60144,29.77879,29.7615,29.57833,29.80333,29.77296,29.57041,29.77814,29.83939,29.54535,29.76454
