"slide [mm]","Matrix1.L(pickup2,pickup2) [uH] - gap='45mm' offset='0mm'","Matrix1.L(pickup2,pickup2) [uH] - gap='60mm' offset='0mm'","Matrix1.L(pickup2,pickup2) [uH] - gap='60mm' offset='2mm'","Matrix1.L(pickup2,pickup2) [uH] - gap='60mm' offset='4mm'","Matrix1.L(pickup2,pickup2) [uH] - gap='60mm' offset='6mm'","Matrix1.L(pickup2,pickup2) [uH] - gap='60mm' offset='8mm'","Matrix1.L(pickup2,pickup2) [uH] - gap='60mm' offset='10mm'","Matrix1.L(pickup2,pickup2) [uH] - gap='60mm' offset='12mm'","Matrix1.L(pickup2,pickup2) [uH] - gap='60mm' offset='14mm'","Matrix1.L(pickup2,pickup2) [uH] - gap='60mm' offset='16mm'","Matrix1.L(pickup2,pickup2) [uH] - gap='60mm' offset='18mm'","Matrix1.L(pickup2,pickup2) [uH] - gap='60mm' offset='20mm'","Matrix1.L(pickup2,pickup2) [uH] - gap='60mm' offset='22mm'","Matrix1.L(pickup2,pickup2) [uH] - gap='60mm' offset='24mm'","Matrix1.L(pickup2,pickup2) [uH] - gap='60mm' offset='26mm'","Matrix1.L(pickup2,pickup2) [uH] - gap='60mm' offset='28mm'","Matrix1.L(pickup2,pickup2) [uH] - gap='60mm' offset='30mm'","Matrix1.L(pickup2,pickup2) [uH] - gap='60mm' offset='32mm'","Matrix1.L(pickup2,pickup2) [uH] - gap='60mm' offset='34mm'","Matrix1.L(pickup2,pickup2) [uH] - gap='60mm' offset='36mm'","Matrix1.L(pickup2,pickup2) [uH] - gap='60mm' offset='38mm'","Matrix1.L(pickup2,pickup2) [uH] - gap='60mm' offset='40mm'","Matrix1.L(pickup2,pickup2) [uH] - gap='60mm' offset='42mm'","Matrix1.L(pickup2,pickup2) [uH] - gap='60mm' offset='44mm'","Matrix1.L(pickup2,pickup2) [uH] - gap='60mm' offset='46mm'","Matrix1.L(pickup2,pickup2) [uH] - gap='60mm' offset='48mm'","Matrix1.L(pickup2,pickup2) [uH] - gap='60mm' offset='50mm'","Matrix1.L(pickup2,pickup2) [uH] - gap='65mm' offset='0mm'","Matrix1.L(pickup2,pickup2) [uH] - gap='65mm' offset='2mm'","Matrix1.L(pickup2,pickup2) [uH] - gap='65mm' offset='4mm'","Matrix1.L(pickup2,pickup2) [uH] - gap='65mm' offset='6mm'","Matrix1.L(pickup2,pickup2) [uH] - gap='65mm' offset='8mm'","Matrix1.L(pickup2,pickup2) [uH] - gap='65mm' offset='10mm'","Matrix1.L(pickup2,pickup2) [uH] - gap='65mm' offset='12mm'","Matrix1.L(pickup2,pickup2) [uH] - gap='65mm' offset='14mm'","Matrix1.L(pickup2,pickup2) [uH] - gap='65mm' offset='16mm'","Matrix1.L(pickup2,pickup2) [uH] - gap='65mm' offset='18mm'","Matrix1.L(pickup2,pickup2) [uH] - gap='65mm' offset='20mm'","Matrix1.L(pickup2,pickup2) [uH] - gap='65mm' offset='22mm'","Matrix1.L(pickup2,pickup2) [uH] - gap='65mm' offset='24mm'","Matrix1.L(pickup2,pickup2) [uH] - gap='65mm' offset='26mm'","Matrix1.L(pickup2,pickup2) [uH] - gap='65mm' offset='28mm'","Matrix1.L(pickup2,pickup2) [uH] - gap='65mm' offset='30mm'","Matrix1.L(pickup2,pickup2) [uH] - gap='65mm' offset='32mm'","Matrix1.L(pickup2,pickup2) [uH] - gap='65mm' offset='34mm'","Matrix1.L(pickup2,pickup2) [uH] - gap='65mm' offset='36mm'","Matrix1.L(pickup2,pickup2) [uH] - gap='65mm' offset='38mm'","Matrix1.L(pickup2,pickup2) [uH] - gap='65mm' offset='40mm'","Matrix1.L(pickup2,pickup2) [uH] - gap='65mm' offset='42mm'","Matrix1.L(pickup2,pickup2) [uH] - gap='65mm' offset='44mm'","Matrix1.L(pickup2,pickup2) [uH] - gap='65mm' offset='46mm'","Matrix1.L(pickup2,pickup2) [uH] - gap='65mm' offset='48mm'","Matrix1.L(pickup2,pickup2) [uH] - gap='65mm' offset='50mm'","Matrix1.L(pickup2,pickup2) [uH] - gap='70mm' offset='0mm'","Matrix1.L(pickup2,pickup2) [uH] - gap='70mm' offset='2mm'","Matrix1.L(pickup2,pickup2) [uH] - gap='70mm' offset='4mm'","Matrix1.L(pickup2,pickup2) [uH] - gap='70mm' offset='6mm'","Matrix1.L(pickup2,pickup2) [uH] - gap='70mm' offset='8mm'","Matrix1.L(pickup2,pickup2) [uH] - gap='70mm' offset='10mm'","Matrix1.L(pickup2,pickup2) [uH] - gap='70mm' offset='12mm'","Matrix1.L(pickup2,pickup2) [uH] - gap='70mm' offset='14mm'","Matrix1.L(pickup2,pickup2) [uH] - gap='70mm' offset='16mm'","Matrix1.L(pickup2,pickup2) [uH] - gap='70mm' offset='18mm'","Matrix1.L(pickup2,pickup2) [uH] - gap='70mm' offset='20mm'","Matrix1.L(pickup2,pickup2) [uH] - gap='70mm' offset='22mm'","Matrix1.L(pickup2,pickup2) [uH] - gap='70mm' offset='24mm'","Matrix1.L(pickup2,pickup2) [uH] - gap='70mm' offset='26mm'","Matrix1.L(pickup2,pickup2) [uH] - gap='70mm' offset='28mm'","Matrix1.L(pickup2,pickup2) [uH] - gap='70mm' offset='30mm'","Matrix1.L(pickup2,pickup2) [uH] - gap='70mm' offset='32mm'","Matrix1.L(pickup2,pickup2) [uH] - gap='70mm' offset='34mm'","Matrix1.L(pickup2,pickup2) [uH] - gap='70mm' offset='36mm'","Matrix1.L(pickup2,pickup2) [uH] - gap='70mm' offset='38mm'","Matrix1.L(pickup2,pickup2) [uH] - gap='70mm' offset='40mm'","Matrix1.L(pickup2,pickup2) [uH] - gap='70mm' offset='42mm'","Matrix1.L(pickup2,pickup2) [uH] - gap='70mm' offset='44mm'","Matrix1.L(pickup2,pickup2) [uH] - gap='70mm' offset='46mm'","Matrix1.L(pickup2,pickup2) [uH] - gap='70mm' offset='48mm'","Matrix1.L(pickup2,pickup2) [uH] - gap='70mm' offset='50mm'","Matrix1.L(pickup2,pickup2) [uH] - gap='75mm' offset='0mm'","Matrix1.L(pickup2,pickup2) [uH] - gap='75mm' offset='2mm'","Matrix1.L(pickup2,pickup2) [uH] - gap='75mm' offset='4mm'","Matrix1.L(pickup2,pickup2) [uH] - gap='75mm' offset='6mm'","Matrix1.L(pickup2,pickup2) [uH] - gap='75mm' offset='8mm'","Matrix1.L(pickup2,pickup2) [uH] - gap='75mm' offset='10mm'","Matrix1.L(pickup2,pickup2) [uH] - gap='75mm' offset='12mm'","Matrix1.L(pickup2,pickup2) [uH] - gap='75mm' offset='14mm'","Matrix1.L(pickup2,pickup2) [uH] - gap='75mm' offset='16mm'","Matrix1.L(pickup2,pickup2) [uH] - gap='75mm' offset='18mm'","Matrix1.L(pickup2,pickup2) [uH] - gap='75mm' offset='20mm'","Matrix1.L(pickup2,pickup2) [uH] - gap='75mm' offset='22mm'","Matrix1.L(pickup2,pickup2) [uH] - gap='75mm' offset='24mm'","Matrix1.L(pickup2,pickup2) [uH] - gap='75mm' offset='26mm'","Matrix1.L(pickup2,pickup2) [uH] - gap='75mm' offset='28mm'","Matrix1.L(pickup2,pickup2) [uH] - gap='75mm' offset='30mm'","Matrix1.L(pickup2,pickup2) [uH] - gap='75mm' offset='32mm'","Matrix1.L(pickup2,pickup2) [uH] - gap='75mm' offset='34mm'","Matrix1.L(pickup2,pickup2) [uH] - gap='75mm' offset='36mm'","Matrix1.L(pickup2,pickup2) [uH] - gap='75mm' offset='38mm'","Matrix1.L(pickup2,pickup2) [uH] - gap='75mm' offset='40mm'","Matrix1.L(pickup2,pickup2) [uH] - gap='75mm' offset='42mm'","Matrix1.L(pickup2,pickup2) [uH] - gap='75mm' offset='44mm'","Matrix1.L(pickup2,pickup2) [uH] - gap='75mm' offset='46mm'","Matrix1.L(pickup2,pickup2) [uH] - gap='75mm' offset='48mm'","Matrix1.L(pickup2,pickup2) [uH] - gap='75mm' offset='50mm'"
-50,,30.31076,30.22119,30.28221,30.59899,30.30867,30.65577,30.24556,30.52166,30.2773,30.48581,30.19238,30.59516,30.64433,30.26171,30.51341,30.30352,30.47932,30.54331,30.67578,30.24211,30.13974,30.37343,30.25752,30.38746,30.39805,30.45746,30.22738,30.22402,30.35778,30.26175,30.16953,30.61863,30.45279,30.10271,30.40382,30.28091,30.42645,30.23794,30.16553,30.08683,30.20676,30.46972,30.14174,30.4532,30.44331,29.93677,30.30834,30.5345,30.37284,30.38817,30.57055,30.27646,30.28957,30.41343,29.93576,30.40467,30.18454,30.39164,29.97663,30.45733,29.98595,30.27354,30.35659,30.41934,30.03653,30.15066,29.99124,30.34051,30.23788,30.48109,30.47391,30.26843,30.30156,30.25539,29.99541,30.25735,30.47,30.30102,30.24941,29.94226,30.36293,30.04129,30.13236,30.31543,30.3775,30.37647,30.11276,30.03665,30.44799,30.0906,30.36957,30.31546,30.44918,30.56355,30.38361,30.17342,30.26321,30.33419,30.38325,30.45883,30.36276,30.37225,30.12512,30.38303
-46,,30.18038,30.58407,30.41297,30.2787,30.33798,30.52638,30.54245,30.47633,30.65818,30.23652,30.22231,30.48325,30.32825,30.40012,30.37728,30.26982,30.40432,30.52914,30.54166,30.59414,30.49933,30.41054,30.434,30.50598,30.49063,30.3723,30.3415,30.10411,30.35894,30.35807,30.38486,30.52797,30.38936,30.12757,30.45634,30.20442,30.16793,30.27771,30.23607,30.48708,30.25696,30.4328,30.05364,30.33147,30.05805,30.50756,30.08158,30.17265,30.62438,30.31911,30.10875,30.55945,30.29398,30.32075,30.3336,30.42356,30.59827,30.50968,30.03818,30.39946,30.06185,30.29794,30.25692,30.04737,30.23194,29.97876,30.33549,30.34846,30.47327,30.22002,30.06549,30.39468,30.39918,30.19333,30.45451,30.18816,30.28332,30.18789,30.3107,30.27508,30.00697,30.29026,30.26735,30.29158,30.20802,30.08977,30.33044,30.18962,30.25519,30.47617,30.01981,30.29462,30.03999,30.36368,29.96043,29.92651,30.24953,30.54331,30.33825,29.94814,30.27281,30.01691,30.37517,30.26951
-42,,30.41422,30.40349,30.54188,30.26141,30.2984,30.63665,30.81563,30.22891,30.16928,30.20533,30.41622,30.25853,30.52032,30.63656,30.4666,30.34519,30.27228,30.44182,30.42082,30.30162,30.53464,30.49726,30.21571,30.41985,30.64472,30.39974,30.21224,30.22195,30.46993,29.99465,30.30019,30.50118,30.37164,30.09668,30.3187,30.36802,30.36212,30.39781,30.23051,30.45264,30.41724,30.0987,30.37788,30.28955,30.34027,30.36005,30.49631,30.30314,30.49586,30.41264,30.61791,30.06064,30.42272,30.5468,30.37643,30.27845,30.405,30.22695,30.43304,30.24547,30.3516,29.95472,30.27692,30.18809,30.3491,30.46919,30.47599,30.60935,30.34591,30.3625,29.86202,30.30712,30.16508,30.38906,30.21745,30.48775,30.46184,30.42234,30.36935,30.27015,30.18326,30.02538,29.97559,30.30486,30.08984,30.25005,30.17464,30.36854,30.16686,30.46172,30.6491,30.0365,29.94167,30.55733,30.27654,30.83923,30.29202,30.47722,30.27783,30.25794,30.33471,30.33652,30.41793,30.10962
-38,,30.22707,30.47437,30.48402,30.51099,30.52457,30.26537,30.51567,30.47664,30.36069,30.24128,30.19579,30.33268,30.59104,30.29266,30.42856,30.28562,30.27638,30.4333,30.27524,30.53708,30.53409,30.44728,30.42556,30.72637,30.2336,30.07487,30.53178,30.54182,30.49064,30.4444,30.40484,30.54247,30.17466,30.39572,30.4364,30.24305,30.50037,30.098,30.3824,30.06788,30.36881,30.46362,30.52761,30.29968,30.56396,30.15432,30.40013,30.37401,30.4726,30.50904,30.21141,30.33177,30.1011,30.16249,30.38433,30.25411,30.04573,30.05106,30.4178,30.20939,30.35204,30.45478,30.05396,30.44102,30.07335,30.38252,30.36893,30.04811,30.14856,30.52422,30.44395,30.39726,30.45021,30.23033,30.40664,29.88605,30.19325,30.38884,30.25186,30.20319,30.32242,30.39239,30.28237,30.24094,30.06767,30.50262,30.23738,30.43151,30.19838,30.5147,30.1136,29.75544,30.29523,30.28021,30.39565,30.06896,30.22621,30.00164,30.04107,30.32232,30.39483,30.5684,30.43871,30.0202
-34,,30.18983,30.33825,30.56956,30.65245,30.68652,30.58707,30.82074,30.78882,30.57202,30.22023,30.32551,30.35263,30.21357,30.36146,30.30923,30.68045,30.57814,30.27315,30.16038,30.54191,30.28075,30.2991,30.46529,30.68797,30.2949,30.4787,30.37012,30.3906,30.17329,30.3882,30.22576,30.24506,30.47574,30.30124,30.1991,30.57148,30.2161,30.63996,30.21726,30.11668,30.27715,30.51506,30.47446,30.16466,30.21119,30.19791,30.13735,30.2679,30.34288,30.68481,30.54314,30.49117,30.21049,30.28184,30.42103,30.31736,30.09914,29.85676,30.30387,29.97435,30.05086,30.37257,30.4006,30.13513,30.38447,30.41208,30.3457,30.29782,30.28598,30.39496,30.32568,30.37673,30.03078,30.32997,30.58993,30.30328,30.21289,30.2595,30.42379,30.26641,30.39271,30.29931,30.02903,30.50877,30.32995,30.02628,30.42561,30.41338,30.20296,30.28619,30.10128,30.2282,30.51532,30.2458,30.45178,30.34292,29.9976,30.29644,30.05031,30.06074,30.40001,30.39568,30.0523,30.07545
-30,,30.62564,30.37722,30.26693,30.64644,30.28268,30.11883,30.72993,30.30677,30.62051,30.33861,30.47799,30.20707,30.33833,30.27618,30.48537,30.52177,30.19696,30.21002,30.42584,30.24869,30.35184,30.75241,30.48109,30.16759,30.18369,30.56052,30.40102,30.55267,30.71128,30.36998,30.40232,30.37651,30.56873,30.14445,30.17106,30.14824,30.25508,30.51488,30.51446,30.18736,30.52317,30.29797,30.36913,30.38308,30.35678,30.5656,30.30174,30.61185,30.55646,30.47494,30.15086,30.25124,30.05831,30.20905,30.21678,30.36661,30.43903,30.08174,30.03996,30.21605,30.1918,30.24961,30.50925,30.34485,30.22876,30.24688,30.43526,30.40897,30.37443,30.54675,29.94989,30.1703,30.50736,30.44241,30.44225,30.58274,30.43152,30.37579,30.36338,30.18015,30.03894,30.04006,30.07926,30.32673,30.11673,30.47077,30.28739,30.29443,30.0147,30.1087,30.24972,30.34761,30.48837,30.26607,30.22512,30.02878,30.60708,30.62581,29.94433,29.98401,30.14794,30.46327,29.98442,29.93883
-26,,30.57805,30.39347,30.40881,30.31763,30.45101,30.56964,30.44288,30.46703,30.66797,30.267,30.42988,30.65848,30.40612,30.3208,30.5967,30.28372,30.38064,30.33775,30.2783,30.80016,30.43406,30.92173,30.38171,30.20883,30.571,30.51966,30.26915,30.17482,30.60826,30.17065,30.15053,30.11241,30.33212,30.50702,30.32059,30.42469,30.61648,30.57681,30.12891,30.18836,30.61413,30.45263,30.71517,30.17602,30.39331,30.62539,30.5479,30.67179,30.52678,30.16047,30.64913,30.76594,30.38255,30.16318,30.44384,30.20306,30.35597,30.41521,30.54436,30.04175,30.10767,30.10065,30.2537,30.04748,30.38362,30.11669,30.42599,30.56473,30.2485,30.21157,30.42244,30.49471,30.54927,30.50614,30.48896,30.38317,30.61967,30.25218,30.04494,30.31827,29.76081,30.42793,30.03095,30.23037,30.30722,30.14927,30.54005,30.39019,30.37778,30.27187,30.5313,30.38304,30.05607,30.08237,30.01826,30.24464,30.38615,29.93907,30.04702,30.06963,30.38036,30.52952,30.02992,30.36624
-22,,30.79376,30.50782,30.30387,30.32808,30.60725,30.28053,30.81964,30.55821,30.52581,30.23571,30.47066,30.46836,30.33771,30.57499,30.44138,30.29558,30.39993,30.33939,30.80281,30.26781,30.22185,30.27744,30.42266,30.2077,30.76924,30.63774,30.62098,30.16406,30.26998,30.39081,30.25296,30.33416,30.51479,30.26172,30.25703,30.58149,30.4344,30.35381,30.50079,30.14496,29.89083,30.47317,30.25155,30.43365,30.61768,30.42745,30.22545,30.59298,30.37517,30.16475,30.32875,30.45203,30.15292,30.39355,30.50402,30.45142,30.58476,30.37968,30.49008,30.35699,30.484,30.4205,30.62469,30.33139,30.40358,30.4805,30.19945,30.22691,30.08221,30.35735,30.43342,30.47561,30.23338,30.07325,30.51975,30.7222,30.06997,30.47189,30.47217,30.39541,30.49145,30.06027,30.51294,30.36312,30.05893,30.16179,30.54007,30.21577,30.2986,30.41773,30.32497,30.45225,30.44804,30.5128,30.35852,30.40143,30.06945,30.11002,30.45982,30.1925,30.28697,30.45109,30.02234,30.31345
-18,,30.68832,30.33768,30.66105,30.31683,30.50717,30.44817,30.72094,30.73366,30.65467,30.78979,30.40426,30.76069,30.45781,30.33022,30.33585,30.51762,30.78098,30.09874,30.4786,30.43264,30.7719,30.72248,30.3381,30.52682,30.82406,30.33893,30.26866,30.26403,30.23441,30.67437,30.36153,30.1753,30.26979,30.11346,30.32683,30.44082,30.45602,30.56818,30.24407,30.24739,30.5973,30.22882,30.53706,30.4939,30.46825,30.49124,30.47335,30.80369,30.62675,30.49026,30.46346,30.12815,30.54397,29.91541,30.19708,30.14571,30.16896,30.44198,30.0609,30.06797,30.73184,30.31823,30.60053,30.12126,30.25908,30.14701,30.45241,30.54302,30.24987,30.11647,30.43995,30.09771,30.35171,30.50684,30.4569,30.35869,30.74353,30.46669,30.35487,30.46526,30.22146,30.42065,30.52321,30.45094,30.14464,30.4688,30.35255,30.04119,30.16108,30.23906,30.16106,30.19607,30.60179,30.03775,30.5079,30.42736,30.03834,30.20601,30.02169,30.28123,30.1059,30.12493,30.38986,30.13344
-14,,30.67765,30.1798,30.34268,30.29945,30.73969,30.7827,30.35789,30.38387,30.65281,30.60997,30.4358,30.44361,30.54716,30.67508,30.31643,30.40308,30.50239,30.81762,30.37733,30.87973,30.60798,30.30059,30.41102,30.52894,30.59674,30.23873,30.23501,30.39198,30.68958,30.58924,30.27029,30.34766,30.15756,30.27007,30.3604,30.31281,30.10301,30.47216,30.37723,30.64498,30.6142,30.54135,30.1705,30.20006,30.46696,30.27812,29.91821,30.89587,30.70083,30.24195,30.57055,30.57732,30.61158,30.51226,30.28296,30.52854,30.34425,30.05725,30.24999,30.11277,30.25703,30.4419,30.12062,30.13872,30.51552,30.32375,30.11289,30.17652,30.06243,30.41317,30.44832,30.61402,30.18488,30.43687,30.50396,30.42811,30.07547,30.18743,30.22515,30.10047,30.16726,30.33584,30.51001,30.69563,30.09392,30.20221,30.33635,30.42294,30.43206,30.42696,30.38133,30.32737,30.59197,30.3092,30.41022,30.27049,30.07507,30.67371,30.4108,30.09612,30.76244,30.30958,30.10754,30.68083
